PLANT_NAME,ZONE,FUEL_TYPE,BUS,PMAX,PMIN,COST
McKinney BESS,S_VACA,MWH,0,5.0,0,0
New Rosewood BESS,S_VACA,MWH,0,2.5,0,0
Queens Creek BESS,S_VACA,MWH,0,2.5,0,0
Rocky Point BESS,S_VACA,MWH,0,5.0,0,0
Walkers Crossroads BESS,S_VACA,MWH,0,5.0,0,0
Zion Hill BESS,S_VACA,MWH,0,5.0,0,0
Collier BESS,S_VACA,MWH,0,2.5,0,0
Docs Road BESS,S_VACA,MWH,0,5.0,0,0
Five Points BESS,S_VACA,MWH,0,5.0,0,0
Wapakoneta-Pratt,PJM_West,SUN,0,13.5,0,0
601 Doremus CDG,PJM_EMAC,SUN,0,1.5,0,0
Bomber CSG,PJM_SMAC,SUN,0,6.0,0,0
5601 Westside CDG,PJM_EMAC,SUN,0,1.5,0,0
Salt City Solar Project - Hybrid,PJM_West,SUN,0,49.9,0,0
ENGIE Solidago Solar Project - Hybrid,PJM_EMAC,SUN,0,50.0,0,0
Powells Creek Solar - Hybrid,PJM_Dom,SUN,0,70.0,0,0
Sunnybrook Solar Project - Hybrid,PJM_Dom,SUN,0,51.0,0,0
Caden Energix Wytheville LLC,PJM_West,SUN,0,20.0,0,0
Gas City 2,PJM_West,SUN,0,1.8,0,0
Sapphire Sky Wind Energy LLC,PJM_COMD,WND,0,259.8,0,0
Springfield Solar,PJM_Dom,SUN,0,2.0,0,0
Maplewood Solar,PJM_Dom,SUN,0,120.0,0,0
Rochambeau Solar,PJM_Dom,SUN,0,19.9,0,0
Fort Powhatan Solar,PJM_Dom,SUN,0,150.0,0,0
Bedford Solar (Dominion),PJM_Dom,SUN,0,70.0,0,0
Hollins Ferry CSG,PJM_SMAC,SUN,0,1.5,0,0
Meridian Wind Park,MIS_LMI,WND,0,225.0,0,0
Mount Laurel Solar,PJM_EMAC,SUN,0,2.5,0,0
CPV Maple Hill Solar,PJM_PENE,SUN,0,100.0,0,0
MD - CS - Potomac Edison Co - GA25 TPE (,PJM_AP,SUN,0,2.0,0,0
MD - CS - BGE - PR24 TPE,PJM_SMAC,SUN,0,2.0,0,0
Macbeth Solar,MIS_LMI,SUN,0,20.0,0,0
Lyons Road,MIS_LMI,SUN,0,20.0,0,0
Mount Olive Solar Farm,PJM_EMAC,SUN,0,19.8,0,0
"Mulligan Solar, LLC",MIS_IL,SUN,0,70.0,0,0
Ford County Wind Farm LLC,MIS_IL,WND,0,121.3,0,0
OER Monarch CSG,PJM_SMAC,SUN,0,2.0,0,0
OER Patuxent CSG,PJM_SMAC,SUN,0,2.0,0,0
Shepherds Mill CSG,PJM_SMAC,SUN,0,2.0,0,0
Linden Hawk Rise Solar CSG,PJM_EMAC,SUN,0,4.0,0,0
Holland Solar Farm,PJM_EMAC,SUN,0,6.7,0,0
Purdue CHP,MIS_INKY,NG,0,13.3,0,0
"Arche Energy Project, LLC",PJM_ATSI,SUN,0,107.0,0,0
LGE-KU Solar Share Facility Simpsonville,S_C_KY,SUN,0,2.1,0,0
"Northern Cardinal Solar SCS IL 1, LLC",MIS_IL,SUN,0,10.0,0,0
"SCS West Fairchild 011958 Danville, LLC",MIS_IL,SUN,0,1.6,0,0
"SCS Plainfield 011755 Naperville, LLC",PJM_COMD,SUN,0,1.0,0,0
"SCS Galena 012589 Peoria, LLC",MIS_IL,SUN,0,2.0,0,0
"SCS COUNTY 012631 Champaign, LLC",MIS_IL,SUN,0,2.0,0,0
"SCS Randolph 012175 Somerset, LLC",PJM_EMAC,SUN,0,2.3,0,0
Cinnaminson Landfill Solar,PJM_EMAC,SUN,0,10.0,0,0
Kinsley II Landfill Solar System,PJM_EMAC,SUN,0,3.8,0,0
Pennsauken Brownfield Solar,PJM_EMAC,SUN,0,12.0,0,0
Highland Park Borough Solar,PJM_EMAC,SUN,0,0.5,0,0
Highland Park Borough Solar,PJM_EMAC,MWH,0,0.6,0,0
Cummins Whitakers PV Arrays,S_VACA,SUN,0,3.3,0,0
Love Lane Solar,PJM_EMAC,SUN,0,1.8,0,0
Herrema Dairy,MIS_INKY,NG,0,1.5,0,0
Garden 1 Solar Park,MIS_WUMS,SUN,0,0.9,0,0
Garden 2 Solar Park,MIS_WUMS,SUN,0,1.4,0,0
Danville BESS 1,PJM_Dom,MWH,0,10.5,0,0
Beaker,S_VACA,SUN,0,5.0,0,0
Belafonte,S_VACA,SUN,0,3.4,0,0
Gilead,S_VACA,SUN,0,3.5,0,0
Gladstone Farm,S_VACA,SUN,0,5.0,0,0
Mendota Rich Dev CSG,PJM_COMD,SUN,0,2.0,0,0
Wedge,S_VACA,SUN,0,5.0,0,0
Truman (NC),S_VACA,SUN,0,5.0,0,0
Trent River Farm,S_VACA,SUN,0,5.0,0,0
Tinker (NC),S_VACA,SUN,0,4.8,0,0
Sneads Grove,S_VACA,SUN,0,5.0,0,0
Henry Farm,S_VACA,SUN,0,5.0,0,0
Kalish Farm Solar,S_VACA,SUN,0,5.0,0,0
Kendall Farm,S_VACA,SUN,0,5.0,0,0
Peake Road,S_VACA,SUN,0,5.0,0,0
Seagrove,S_VACA,SUN,0,4.5,0,0
Robin NJ,PJM_EMAC,SUN,0,2.2,0,0
Smith Solar Farm,S_VACA,SUN,0,5.0,0,0
"Richlands Solar, LLC",S_VACA,SUN,0,1.9,0,0
"Cruise Solar, LLC",S_VACA,SUN,0,1.9,0,0
MO32 (CSG),PJM_SMAC,SUN,0,2.0,0,0
MO33 CSG,PJM_SMAC,SUN,0,2.0,0,0
Snowden River CSG,PJM_SMAC,SUN,0,1.9,0,0
Absegami,PJM_EMAC,SUN,0,2.1,0,0
Cedar Creek (NJ),PJM_EMAC,SUN,0,1.6,0,0
SR McKellar,S_C_TVA,SUN,0,70.0,0,0
SR Bell Buckle,S_C_TVA,SUN,0,35.0,0,0
SR Greenville I,S_C_TVA,SUN,0,4.8,0,0
SR Greenville II,S_C_TVA,SUN,0,4.8,0,0
SR Bolivar,S_C_TVA,SUN,0,3.3,0,0
SR Paris,S_C_TVA,SUN,0,6.8,0,0
SR Jackson II,S_C_TVA,SUN,0,1.0,0,0
DRPA Lindenwold Station Solar Project,PJM_EMAC,SUN,0,6.0,0,0
Cattail (CSG),PJM_COMD,SUN,0,2.0,0,0
KSU Trumbull,PJM_ATSI,SUN,0,1.0,0,0
Indiana Crossroads Solar Park,MIS_INKY,SUN,0,200.0,0,0
Canoe Brook Solar,PJM_EMAC,SUN,0,6.3,0,0
Rockford CS 1,PJM_COMD,SUN,0,2.0,0,0
Rockford CS 2,PJM_COMD,SUN,0,2.0,0,0
"Sandy Ridge Wind 2, LLC",PJM_AP,WND,0,87.6,0,0
Deerfield Wind Energy 2,MIS_LMI,WND,0,112.1,0,0
Rockdale,PJM_AP,SUN,0,2.0,0,0
"Ahern Community Solar I, LLC",PJM_COMD,SUN,0,2.0,0,0
Alden Road Harvard Solar 1,PJM_COMD,SUN,0,2.0,0,0
Blue Hen Solar,PJM_EMAC,SUN,0,1.5,0,0
SV CSG Baileyville 1 LLC,PJM_COMD,SUN,0,2.0,0,0
Elba Solar LLC,MIS_IL,SUN,0,2.0,0,0
SV CSG South Dekalb 1 LLC,PJM_COMD,SUN,0,2.0,0,0
SV CSG South Dekalb 2 LLC,PJM_COMD,SUN,0,2.0,0,0
SV CSG Barrass Farms II LL,MIS_IL,SUN,0,2.0,0,0
"Clear Solar I, LLC",S_VACA,SUN,0,3.6,0,0
"233 Randolph 74 Solar I, LLC",S_VACA,SUN,0,2.0,0,0
SV CSG Baileyville 2 LLC,PJM_COMD,SUN,0,2.0,0,0
Gallaudet Uni Community Solar,PJM_SMAC,SUN,0,1.4,0,0
Gans Solar,PJM_AP,SUN,0,14.0,0,0
Pechin Solar,PJM_AP,SUN,0,14.0,0,0
Listonburg Solar,PJM_PENE,SUN,0,15.0,0,0
Honeysuckle Solar Farm,PJM_West,SUN,0,150.0,0,0
Brookville Smart Bus Depot Microgrid,PJM_SMAC,MWH,0,1.5,0,0
Brookville Smart Bus Depot Microgrid,PJM_SMAC,NG,0,0.6,0,0
Brookville Smart Bus Depot Microgrid,PJM_SMAC,NG,0,0.6,0,0
Brookville Smart Bus Depot Microgrid,PJM_SMAC,NG,0,0.6,0,0
Brookville Smart Bus Depot Microgrid,PJM_SMAC,SUN,0,1.7,0,0
Bowling Green Energy Storage Project,PJM_ATSI,MWH,0,12.0,0,0
Andover Energy Storage Project,PJM_EMAC,MWH,0,20.0,0,0
Howell Energy Storage Project,PJM_EMAC,MWH,0,7.0,0,0
Mammoth North Solar,MIS_INKY,SUN,0,400.0,0,0
WMATA - Anacostia CSG,PJM_SMAC,SUN,0,1.1,0,0
WMATA - Cheverly Metro (CSG),PJM_SMAC,SUN,0,1.9,0,0
WMATA - Naylor Rd. Metro,PJM_SMAC,SUN,0,1.7,0,0
WMATA - S. Ave. Carport (East) (CSG),PJM_SMAC,SUN,0,1.7,0,0
Kankakee 2,PJM_COMD,SUN,0,1.5,0,0
KDC Solar TC Little Patuxent WWTP LLC,PJM_SMAC,SUN,0,2.0,0,0
KDC Solar TC George Howard LLC,PJM_SMAC,SUN,0,2.0,0,0
KDC Solar TC Blandair Park LLC,PJM_SMAC,SUN,0,2.0,0,0
IGS AKC1,PJM_ATSI,SUN,0,3.8,0,0
Great Cove Solar,PJM_AP,SUN,0,70.0,0,0
"IGS CMH4, LLC",PJM_ATSI,SUN,0,4.2,0,0
Lyons Solar,PJM_WMAC,SUN,0,20.0,0,0
DRPA Woodcrest Station Solar Project,PJM_EMAC,SUN,0,4.4,0,0
DRPA Ashland Station Solar Project,PJM_EMAC,SUN,0,2.7,0,0
Amazon MDW7 Solar Project,PJM_COMD,SUN,0,1.9,0,0
DRPA Ferry Ave Station Solar Project,PJM_EMAC,SUN,0,3.2,0,0
IL Sidney Project1,MIS_IL,SUN,0,2.0,0,0
Clay FC,MIS_IL,SUN,0,2.0,0,0
IL West Hallock Project1,MIS_IL,SUN,0,2.0,0,0
"Glover Creek Solar, LLC",S_C_TVA,SUN,0,55.0,0,0
Salvation Army Solar,PJM_EMAC,SUN,0,1.1,0,0
"Cathcart Solar, LLC",S_VACA,SUN,0,5.0,0,0
IGS PCW1,PJM_ATSI,SUN,0,3.1,0,0
Solar Star Urbana Landfill East,MIS_IL,SUN,0,1.9,0,0
Solar Star Urbana Landfill Central,MIS_IL,SUN,0,1.9,0,0
OE IL Solar 3,PJM_COMD,SUN,0,2.0,0,0
French Road Solar II,PJM_COMD,SUN,0,2.0,0,0
Rockford Solar,PJM_COMD,SUN,0,2.0,0,0
Canal Road Solar,PJM_EMAC,SUN,0,4.0,0,0
Moraine Sands Wind Power,MIS_IL,WND,0,171.0,0,0
ER Bison Solar CSG,PJM_WMAC,SUN,0,1.4,0,0
"Blue Elk IV Solar, LLC",MIS_LMI,SUN,0,20.0,0,0
"Blue Elk III Solar, LLC",MIS_LMI,SUN,0,20.0,0,0
"Blue Elk VII Solar, LLC",MIS_LMI,SUN,0,12.5,0,0
"Blue Elk II Solar, LLC",MIS_LMI,SUN,0,20.0,0,0
"Midcontinent Solar, LLC",MIS_LMI,SUN,0,20.0,0,0
"Greenstone Solar, LLC",MIS_LMI,SUN,0,20.0,0,0
"HCE Amelia Solar I, LLC",PJM_Dom,SUN,0,5.0,0,0
"HCE Amelia Solar II, LLC",PJM_Dom,SUN,0,5.0,0,0
"HCE Millboro Springs Solar, LLC",PJM_Dom,SUN,0,5.0,0,0
"HCE Moran Solar, LLC",PJM_Dom,SUN,0,3.0,0,0
"HCE Powhatan Solar, LLC",PJM_Dom,SUN,0,5.0,0,0
"HCE Reams Solar, LLC",PJM_Dom,SUN,0,5.0,0,0
"HCE Roark Mill Solar, LLC",PJM_Dom,SUN,0,3.2,0,0
"Bartonsville Energy Facility, LLC",PJM_AP,SUN,0,130.0,0,0
PNA Rossford Solar Array,PJM_ATSI,SUN,0,1.4,0,0
Friendship I,PJM_SMAC,SUN,0,2.0,0,0
Friendship II,PJM_SMAC,SUN,0,2.0,0,0
Maple Flats,MIS_IL,SUN,0,250.0,0,0
Heartland Farms,MIS_LMI,WND,0,200.0,0,0
"Madison Fields Solar Project, LLC",PJM_ATSI,SUN,0,180.0,0,0
Ripley,PJM_SMAC,SUN,0,27.5,0,0
Misenheimer Solar LLC,S_VACA,SUN,0,74.4,0,0
Blue Harvest Solar Park,PJM_West,SUN,0,49.9,0,0
Timber Road Solar Park,PJM_West,SUN,0,49.9,0,0
Martin Marietta Wind Project,PJM_ATSI,WND,0,1.5,0,0
Martin Marietta Wind Project,PJM_ATSI,WND,0,1.5,0,0
Martin Marietta Wind Project,PJM_ATSI,WND,0,1.5,0,0
Riverstart Solar Park III,PJM_West,SUN,0,100.0,0,0
Blake Solar Plant,PJM_AP,SUN,0,96.0,0,0
Bookers Mill Solar,PJM_Dom,SUN,0,127.0,0,0
Madison Solar (VA),PJM_AP,SUN,0,62.5,0,0
Elk Solar LLC,S_VACA,SUN,0,5.0,0,0
"Virginia Line Solar, LLC",S_VACA,SUN,0,35.0,0,0
IMPA Middletown Solar Park,MIS_INKY,SUN,0,1.4,0,0
IMPA Richmond Solar Park 7,PJM_West,SUN,0,4.4,0,0
Edison Farm,S_VACA,SUN,0,2.0,0,0
Overhill Solar,S_VACA,SUN,0,5.0,0,0
Polk Farm,S_VACA,SUN,0,5.0,0,0
Selwyn Farm,S_VACA,SUN,0,5.0,0,0
Shieldwall Solar,PJM_Dom,SUN,0,5.0,0,0
Summit Solar,S_VACA,SUN,0,3.0,0,0
Gray Fox Solar LLC,S_VACA,SUN,0,5.0,0,0
"Cereal City Solar, LLC",MIS_LMI,SUN,0,100.0,0,0
Towanda Facility,PJM_PENE,NG,0,1.6,0,0
Towanda Facility,PJM_PENE,NG,0,1.6,0,0
Towanda Facility,PJM_PENE,NG,0,1.6,0,0
IMPA Knightstown Solar Park,MIS_INKY,SUN,0,1.4,0,0
IMPA Washington Solar Park 2,MIS_INKY,SUN,0,9.9,0,0
"Emerald Kemble, LLC",PJM_EMAC,SUN,0,1.2,0,0
"Emerald Kemble, LLC",PJM_EMAC,SUN,0,1.2,0,0
Monroeville RTO BTM,PJM_ATSI,DFO,0,2.7,0,0
Niles RTO BTM,PJM_ATSI,DFO,0,2.7,0,0
Niles RTO BTM,PJM_ATSI,DFO,0,2.7,0,0
Niles RTO BTM,PJM_ATSI,DFO,0,2.7,0,0
Niles RTO BTM,PJM_ATSI,DFO,0,2.7,0,0
Perkasie PA BTM,PJM_EMAC,DFO,0,2.2,0,0
Perkasie PA BTM,PJM_EMAC,DFO,0,2.2,0,0
Weatherly(PA) RTO BTM ,PJM_WMAC,DFO,0,2.7,0,0
Weatherly(PA) RTO BTM ,PJM_WMAC,DFO,0,2.7,0,0
Woodville RTO BTM,PJM_ATSI,DFO,0,2.7,0,0
Blakely (PA) RTO BTM,PJM_WMAC,DFO,0,2.7,0,0
Blakely (PA) RTO BTM,PJM_WMAC,DFO,0,2.7,0,0
Ephrata PA BTM,PJM_EMAC,DFO,0,2.7,0,0
Ephrata PA BTM,PJM_EMAC,DFO,0,2.7,0,0
Girard (PA) RTO BTM,PJM_PENE,DFO,0,2.7,0,0
Quakertown PA BTM,PJM_EMAC,DFO,0,2.7,0,0
Quakertown PA BTM,PJM_EMAC,DFO,0,2.7,0,0
Quakertown PA BTM,PJM_EMAC,DFO,0,2.7,0,0
Quakertown PA BTM,PJM_EMAC,DFO,0,2.7,0,0
Schuylkill Haven PA BTM,PJM_WMAC,DFO,0,2.7,0,0
Schuylkill Haven PA BTM,PJM_WMAC,DFO,0,2.7,0,0
Mifflinburg PA BTM,PJM_WMAC,DFO,0,2.7,0,0
Mifflinburg PA BTM,PJM_WMAC,DFO,0,2.7,0,0
Wadsworth IPS RTO BTM,PJM_ATSI,DFO,0,2.7,0,0
Wadsworth IPS RTO BTM,PJM_ATSI,DFO,0,2.7,0,0
Wadsworth IPS RTO BTM,PJM_ATSI,DFO,0,2.7,0,0
Wadsworth IPS RTO BTM,PJM_ATSI,DFO,0,2.7,0,0
Hatfield PA BTM,PJM_EMAC,DFO,0,2.7,0,0
Wadsworth HBS RTO BTM,PJM_ATSI,DFO,0,2.7,0,0
Wadsworth HBS RTO BTM,PJM_ATSI,DFO,0,2.7,0,0
Wadsworth HBS RTO BTM,PJM_ATSI,DFO,0,2.7,0,0
Wadsworth HBS RTO BTM,PJM_ATSI,DFO,0,2.7,0,0
"Spring Hope Solar 2, LLC",S_VACA,SUN,0,5.0,0,0
Gloucester,PJM_EMAC,SUN,0,2.4,0,0
Ramapo,PJM_EMAC,SUN,0,4.2,0,0
Moyer Solar,S_VACA,SUN,0,5.0,0,0
Federalsburg Energy Storage 1 LLC,PJM_EMAC,MWH,0,1.2,0,0
Federalsburg Energy Storage 1 LLC,PJM_EMAC,SUN,0,0.8,0,0
Briscoe 1A,PJM_COMD,SUN,0,2.0,0,0
Briscoe 2A,PJM_COMD,SUN,0,2.0,0,0
CPG - Duke 5300A Holabird,PJM_SMAC,SUN,0,1.5,0,0
CPG - Duke 5300B Holabird,PJM_SMAC,SUN,0,1.5,0,0
CPG - Duke 5900 Holabird,PJM_SMAC,SUN,0,1.5,0,0
CPG - Duke 6000 Holabird,PJM_SMAC,SUN,0,1.5,0,0
Chesapeake Solar Project,PJM_Dom,SUN,0,132.0,0,0
Shady Oaks Wind 2,PJM_COMD,WND,0,108.3,0,0
Beckwith Solar,S_VACA,SUN,0,5.0,0,0
Arthur 2 Solar,S_VACA,SUN,0,5.0,0,0
Double Back Diamond,MIS_IL,SUN,0,592.8,0,0
"Earp Solar, LLC",MIS_IL,SUN,0,35.0,0,0
"Kimmel Road Solar, LLC",MIS_IL,SUN,0,50.0,0,0
Adams Solar LLC PA,PJM_WMAC,SUN,0,80.0,0,0
Caden Energix Axton LLC,PJM_West,SUN,0,66.0,0,0
Dunns Bridge I Solar,MIS_INKY,SUN,0,265.0,0,0
"Martin County Solar Project, LLC",PJM_West,SUN,0,111.0,0,0
KDC Solar CV Ascend One LLC,PJM_SMAC,SUN,0,2.0,0,0
KDC Solar CV Cedar Lane Park LLC,PJM_SMAC,SUN,0,2.0,0,0
KDC Solar CV Central MD Regional Transit,PJM_SMAC,SUN,0,2.0,0,0
KDC Solar CV Animal Control LLC,PJM_SMAC,SUN,0,2.0,0,0
KDC Solar CV O'Donnell Property LLC,PJM_SMAC,SUN,0,2.0,0,0
Oxon Run CREF,PJM_SMAC,SUN,0,2.0,0,0
Banner Solar,S_VACA,SUN,0,5.0,0,0
Brick City Solar,S_VACA,SUN,0,5.0,0,0
Clovelly Solar,S_VACA,SUN,0,5.0,0,0
Coogee Solar,S_VACA,SUN,0,5.0,0,0
ESA Albemarle NC Solar,S_VACA,SUN,0,2.0,0,0
Millers Chapel Solar,S_VACA,SUN,0,4.8,0,0
Oakwood Solar,S_VACA,SUN,0,5.0,0,0
Overman Solar,S_VACA,SUN,0,5.0,0,0
Saw Solar,S_VACA,SUN,0,5.0,0,0
Sawtell Solar,S_VACA,SUN,0,3.0,0,0
Southwick Solar,S_VACA,SUN,0,3.0,0,0
Whiskey Solar,S_VACA,SUN,0,5.0,0,0
Jordan Energy-DFA Middlebury Center Plan,PJM_PENE,SUN,0,1.1,0,0
IMPA Richmond 8 Solar Park,PJM_West,SUN,0,6.1,0,0
Toms River CSG,PJM_EMAC,SUN,0,4.0,0,0
Justin Court Energy Storage,PJM_EMAC,MWH,0,20.0,0,0
THD Baltimore DC - 5830 Project Tiger,PJM_SMAC,SUN,0,1.6,0,0
Brookdale CC BTM at Lincroft,PJM_EMAC,SUN,0,3.7,0,0
ADP Parsippany NJ,PJM_EMAC,SUN,0,1.5,0,0
"Bayer - Whippany, NJ",PJM_EMAC,SUN,0,1.7,0,0
BEMS East Solar (CSG),PJM_EMAC,SUN,0,4.0,0,0
BEMS West Solar CSG,PJM_EMAC,SUN,0,4.0,0,0
Dynamic Energy NJ - Ferrero,PJM_EMAC,SUN,0,1.5,0,0
SR Russellville,S_C_TVA,SUN,0,173.0,0,0
Holly Spring Meadows,PJM_SMAC,SUN,0,1.2,0,0
River Ferry Solar 1,MIS_IL,SUN,0,165.3,0,0
Prairie Creek Solar,MIS_IL,SUN,0,30.0,0,0
Harrah's Atlantic City - POI 2 (Self Par,PJM_EMAC,SUN,0,1.8,0,0
Alton Post Office Solar,PJM_Dom,SUN,0,75.0,0,0
Crystal Hill Solar,PJM_Dom,SUN,0,64.7,0,0
Foxglove Solar,PJM_AP,SUN,0,75.0,0,0
Old Bridge Global Landfill CSG,PJM_EMAC,SUN,0,2.0,0,0
Indiana Crossroads Wind Farm II,MIS_INKY,WND,0,201.6,0,0
Cannonball Solar (CSG),PJM_AP,SUN,0,2.0,0,0
Big Spring Solar (CSG),PJM_AP,SUN,0,2.0,0,0
Solops 371 Hoes LLC,PJM_EMAC,SUN,0,1.0,0,0
Solops 371 Hoes LLC,PJM_EMAC,SUN,0,0.3,0,0
Fort Martin Solar,PJM_AP,SUN,0,18.9,0,0
Rivesville Solar,PJM_AP,SUN,0,5.5,0,0
Hammonton-High School Solar,PJM_EMAC,SUN,0,1.2,0,0
Pine 1 Solar,PJM_ATSI,SUN,0,17.1,0,0
Pine 2 Solar,PJM_ATSI,SUN,0,17.1,0,0
Franklin Solar 1 LLC Community Solar,PJM_EMAC,SUN,0,3.0,0,0
Franklin Solar 2 LLC Community Solar,PJM_EMAC,SUN,0,3.8,0,0
Mayhill Solar LLC Community Solar,PJM_EMAC,SUN,0,1.2,0,0
"Mule Farm Solar, LLC",S_VACA,SUN,0,2.0,0,0
"Ramp Solar, LLC",S_VACA,SUN,0,2.0,0,0
"Hubble Solar, LLC",S_VACA,SUN,0,2.0,0,0
Hemings Solar,PJM_Dom,SUN,0,5.0,0,0
Monroe Solar,PJM_Dom,SUN,0,2.2,0,0
Solidago Solar,PJM_Dom,SUN,0,20.0,0,0
"River Fork Solar, LLC",MIS_LMI,SUN,0,149.0,0,0
"Energy Developments, Hancock",PJM_ATSI,LFG,0,0.8,0,0
"Energy Developments, Hancock",PJM_ATSI,LFG,0,0.8,0,0
"Energy Developments, Hancock",PJM_ATSI,LFG,0,0.8,0,0
"Energy Developments, Hancock",PJM_ATSI,LFG,0,0.8,0,0
Randolf Solar,PJM_AP,SUN,0,3.2,0,0
Henry Gibson Solar,S_VACA,SUN,0,5.0,0,0
Davistown-Mercer,S_VACA,MWH,0,2.5,0,0
Medoc,PJM_Dom,MWH,0,2.5,0,0
Archie Horne,S_VACA,MWH,0,10.0,0,0
McLauchin,S_VACA,MWH,0,15.0,0,0
Butler,S_VACA,MWH,0,10.0,0,0
Double Creek,S_VACA,MWH,0,5.0,0,0
Fairfield Harbor,S_VACA,MWH,0,5.0,0,0
Elizabeth Seaport Bldg A Solar,PJM_EMAC,SUN,0,1.5,0,0
"Harding Solar, LLC",S_VACA,SUN,0,3.0,0,0
"C&B Graham Energy, LLC",MIS_INKY,SUN,0,7.0,0,0
Cranbury 0210 Solar,PJM_EMAC,SUN,0,1.0,0,0
Ports Newark 8201 Solar,PJM_EMAC,SUN,0,1.4,0,0
Ports Jersey City Solar,PJM_EMAC,SUN,0,3.0,0,0
Lister Avenue Solar,PJM_EMAC,SUN,0,2.0,0,0
Edison 7205 Solar,PJM_EMAC,SUN,0,1.4,0,0
Edison 0308 Solar,PJM_EMAC,SUN,0,2.5,0,0
Port Reading 8 Solar,PJM_EMAC,SUN,0,1.4,0,0
Interstate 3 Solar,PJM_EMAC,SUN,0,1.5,0,0
Small Mouth Bass Solar,PJM_Dom,SUN,0,2.5,0,0
Heimlich Solar,PJM_EMAC,SUN,0,4.5,0,0
"SR Clarksville, LLC",S_C_TVA,SUN,0,2.0,0,0
"SR Clarksville II, LLC",S_C_TVA,SUN,0,4.8,0,0
"SR Franklin, LLC",S_C_TVA,SUN,0,2.5,0,0
Buckeye Power Inc.,PJM_West,SUN,0,2.0,0,0
Spano Solar - Belmar Wall,PJM_EMAC,SUN,0,1.8,0,0
THD Quicksilver - MDC Perth Amboy,"0    ERC_PHDL
Name: IPM_Region, dtype: object",SUN,0,2.5,0,0
"Byrne Solar, LLC",MIS_LMI,SUN,0,5.0,0,0
"Lightfoot Solar, LLC",MIS_LMI,SUN,0,10.0,0,0
"Shipsterns Solar, LLC",MIS_LMI,SUN,0,20.0,0,0
"Willford Solar, LLC",MIS_LMI,SUN,0,20.0,0,0
"Gooseberry Solar, LLC",PJM_COMD,SUN,0,2.0,0,0
"Monee Solar 1, LLC",PJM_COMD,SUN,0,2.0,0,0
"Mulberry Solar, LLC",MIS_IL,SUN,0,2.0,0,0
Torrence Ave Solar 1 LLC,PJM_COMD,SUN,0,2.0,0,0
"North Cottage Grove Solar 1, LLC",PJM_COMD,SUN,0,2.0,0,0
Bay Avenue CDG,PJM_EMAC,SUN,0,3.0,0,0
Great Cove Solar II,PJM_AP,SUN,0,150.0,0,0
White Stone Ocran Solar LLC Community So,PJM_Dom,SUN,0,5.0,0,0
Prince Edward CSG LLC,PJM_Dom,SUN,0,4.0,0,0
Union Bridge Solar,PJM_SMAC,SUN,0,8.2,0,0
"SR Marion, LLC",S_C_TVA,SUN,0,1.3,0,0
Oak Solar,PJM_Dom,SUN,0,120.0,0,0
Auburn Renewables LLC,MIS_INKY,SUN,0,11.0,0,0
"SR Warren, LLC",S_C_TVA,SUN,0,3.5,0,0
Foxhound,PJM_Dom,SUN,0,83.0,0,0
Colice Hall Solar,PJM_Dom,SUN,0,17.0,0,0
Oaks Landfill - ANEM,PJM_SMAC,SUN,0,2.0,0,0
"SR White Pine, LLC",S_C_TVA,SUN,0,2.0,0,0
N Solon Road (South),PJM_COMD,SUN,0,2.0,0,0
Morey Road,MIS_LMI,SUN,0,2.0,0,0
Lake City,MIS_LMI,SUN,0,2.0,0,0
Jade Meadow LLC,PJM_AP,SUN,0,19.8,0,0
Amherst Solar Facility (VA),PJM_Dom,SUN,0,4.9,0,0
Cunningham Solar LLC,PJM_Dom,SUN,0,5.0,0,0
Fox Squirrel Solar,PJM_ATSI,SUN,0,577.0,0,0
Tom's River (Lowes),PJM_EMAC,SUN,0,1.0,0,0
Minster 3,PJM_West,SUN,0,1.0,0,0
Lobelia 1,PJM_COMD,SUN,0,2.0,0,0
"Surbrook Solar, LLC",MIS_LMI,SUN,0,10.0,0,0
Spano Solar - Ocean County Landfill - CS,PJM_EMAC,SUN,0,4.2,0,0
THD Baltimore DCs - 5829 Project Lion,PJM_SMAC,SUN,0,3.8,0,0
The Village at Orchard Ridge (TVOR),PJM_AP,SUN,0,1.4,0,0
Township of Monroe - Williamstown HS,PJM_EMAC,SUN,0,1.6,0,0
Township of Monroe - Williamstown HS,PJM_EMAC,SUN,0,1.0,0,0
Township of Monroe - Williamstown MS,PJM_EMAC,SUN,0,1.3,0,0
Township of Monroe - Williamstown MS,PJM_EMAC,SUN,0,0.5,0,0
Rutgers Busch Livingston Lot B & C,PJM_EMAC,SUN,0,1.5,0,0
Rutgers Cook Douglass Lot 97 & 98a,PJM_EMAC,SUN,0,1.2,0,0
FFP - MD Foxhall,PJM_SMAC,SUN,0,2.0,0,0
"SR Canadaville, LLC",S_C_TVA,SUN,0,16.0,0,0
Ten Oaks,PJM_SMAC,SUN,0,2.0,0,0
Carvers Creek Solar,PJM_Dom,SUN,0,54.9,0,0
Middlesex Vo Tech Solar 1 LLC,PJM_EMAC,SUN,0,1.5,0,0
"TPE Irish Road Solar, LLC",PJM_Dom,SUN,0,5.0,0,0
"TPE Whitmell Solar, LLC",PJM_Dom,SUN,0,5.0,0,0
Lion One,PJM_SMAC,SUN,0,2.0,0,0
Meeting House,PJM_EMAC,SUN,0,2.0,0,0
Mustang One,PJM_EMAC,SUN,0,1.5,0,0
