GEN_ID,PLANT_NAME,PLANT_TYPE,FUEL_TYPE,ZONE,BUS,PG,PMAX,PMIN,COST
57897_G_UNT4,Richmond Energy,Landfill Gas,Landfill Gas,PJM_Dom,0,0,1.6,0,1.5
57908_G_CTG1,Central Utility Plant Cincinnati,Combined Cycle,"Natural Gas, Distillate Fuel Oil",PJM_West,0,0,13.7,0,12.025
57908_G_CTG2,Central Utility Plant Cincinnati,Combined Cycle,"Natural Gas, Distillate Fuel Oil",PJM_West,0,0,13.7,0,12.025
57908_G_P005,Central Utility Plant Cincinnati,Combustion Turbine,Distillate Fuel Oil,PJM_West,0,0,1.9,0,21.5
57908_G_STG,Central Utility Plant Cincinnati,Combined Cycle,"Natural Gas, Distillate Fuel Oil",PJM_West,0,0,21.5,0,12.025
57912_G_1,Grand Ridge Solar Farm,Solar PV,Solar,PJM_COMD,0,0,20.0,0,0.0
57929_G_P007,East Campus Utility Plant,Combustion Turbine,Distillate Fuel Oil,PJM_West,0,0,1.7,0,21.5
57929_G_P008,East Campus Utility Plant,Combustion Turbine,Distillate Fuel Oil,PJM_West,0,0,1.5,0,21.5
57929_G_P058,East Campus Utility Plant,Combustion Turbine,Distillate Fuel Oil,PJM_West,0,0,2.5,0,21.5
57929_G_STG,East Campus Utility Plant,O/G Steam,"Natural Gas, Distillate Fuel Oil",PJM_West,0,0,1.2,0,12.025
57948_G_OAK,NJ Oak Solar Plant,Solar PV,Solar,PJM_EMAC,0,0,10.0,0,0.0
57951_G_1,Shore Point Solar,Solar PV,Solar,PJM_EMAC,0,0,1.0,0,0.0
57964_G_1,Shady Oaks Wind Farm,Onshore Wind,Wind,PJM_COMD,0,0,109.5,0,0.0
57991_G_1,Highland North Wind Farm,Onshore Wind,Wind,PJM_PENE,0,0,75.0,0,0.0
57998_G_1,Twin Ridges Wind Farm,Onshore Wind,Wind,PJM_PENE,0,0,139.4,0,0.0
57999_G_1,Patton Wind Farm,Onshore Wind,Wind,PJM_PENE,0,0,30.0,0,0.0
58014_G_PV,IKEA Perryville 460,Solar PV,Solar,PJM_EMAC,0,0,2.0,0,0.0
58015_G_IKEA,IKEA College Park 411,Solar PV,Solar,PJM_SMAC,0,0,1.0,0,0.0
58015_G_PV,IKEA College Park 411,Solar PV,Solar,PJM_SMAC,0,0,1.0,0,0.0
58016_G_PV,IKEA Westhampton 061,Solar PV,Solar,PJM_EMAC,0,0,1.8,0,0.0
58029_G_PV1,Constellation New Energy Inc,Solar PV,Solar,PJM_EMAC,0,0,3.9,0,0.0
58030_G_REEVE,Reeves Station Rd East,Solar PV,Solar,PJM_EMAC,0,0,5.5,0,0.0
58036_G_1,Riverside Renewable Energy LLC,Solar PV,Solar,PJM_EMAC,0,0,7.5,0,0.0
58040_G_SEF-A,United Stationers Supply Solar Electric,Solar PV,Solar,PJM_EMAC,0,0,2.0,0,0.0
58040_G_SEF-B,United Stationers Supply Solar Electric,Solar PV,Solar,PJM_EMAC,0,0,0.8,0,0.0
58047_G_2,PPG Monroeville Chemicals Center,Combustion Turbine,Distillate Fuel Oil,PJM_AP,0,0,0.3,0,21.5
58047_G_3,PPG Monroeville Chemicals Center,Combustion Turbine,Distillate Fuel Oil,PJM_AP,0,0,0.8,0,21.5
58049_G_PV,Jordache Enterprises Solar,Solar PV,Solar,PJM_EMAC,0,0,1.3,0,0.0
58057_G_WWTP,Molson Coors Shenandoah Brewery,Non-Fossil Waste,Non-Fossil Waste,PJM_Dom,0,0,1.4,0,0.0
58070_G_1,Mercer Mall,Solar PV,Solar,PJM_EMAC,0,0,1.1,0,0.0
58079_G_GT-1,Newark Energy Center,Combined Cycle,Natural Gas,PJM_EMAC,0,0,209.3,0,2.55
58079_G_GT-2,Newark Energy Center,Combined Cycle,Natural Gas,PJM_EMAC,0,0,210.4,0,2.55
58079_G_STG-1,Newark Energy Center,Combined Cycle,Natural Gas,PJM_EMAC,0,0,285.3,0,2.55
58082_G_NSF1,AMP Napoleon Solar Facility,Solar PV,Solar,PJM_ATSI,0,0,3.5,0,0.0
58090_G_SEF-1,Middlesex Apple Orchard Solar,Solar PV,Solar,PJM_EMAC,0,0,1.3,0,0.0
58090_G_SEF-2,Middlesex Apple Orchard Solar,Solar PV,Solar,PJM_EMAC,0,0,3.4,0,0.0
58091_G_KSTN,Keystone Solar,Solar PV,Solar,PJM_EMAC,0,0,5.0,0,0.0
58093_G_HQNJ,BBB Corporate Headquarters,Solar PV,Solar,PJM_EMAC,0,0,1.0,0,0.0
58094_G_FINJ,Christmas Tree Shops DC Burlington NJ,Solar PV,Solar,PJM_EMAC,0,0,2.1,0,0.0
58095_G_TONJ,Harmon DC Totowa NJ,Solar PV,Solar,PJM_EMAC,0,0,1.5,0,0.0
58096_G_PTNJ,Bed Bath & Beyond DC Port Reading NJ,Solar PV,Solar,PJM_EMAC,0,0,1.8,0,0.0
58110_G_BRK,Brookside Newark,Fuel Cell,Natural Gas,PJM_EMAC,0,0,2.6,0,2.55
58123_G_1,Wakefern Food Corp,Solar PV,Solar,PJM_EMAC,0,0,2.0,0,0.0
58134_G_OSSO,Oberlin Spear Point Solar One,Solar PV,Solar,PJM_ATSI,0,0,2.0,0,0.0
58172_G_UINT3,Seaside Heights Power Plant,Combustion Turbine,Distillate Fuel Oil,PJM_EMAC,0,0,2.0,0,21.5
58172_G_UNIT1,Seaside Heights Power Plant,Combustion Turbine,Distillate Fuel Oil,PJM_EMAC,0,0,2.0,0,21.5
58172_G_UNIT2,Seaside Heights Power Plant,Combustion Turbine,Distillate Fuel Oil,PJM_EMAC,0,0,2.0,0,21.5
58177_G_1,Kishwaukee CHP Plant,Non-Fossil Waste,Non-Fossil Waste,PJM_COMD,0,0,1.0,0,0.0
58177_G_2,Kishwaukee CHP Plant,Non-Fossil Waste,Non-Fossil Waste,PJM_COMD,0,0,1.0,0,0.0
58177_G_3,Kishwaukee CHP Plant,Non-Fossil Waste,Non-Fossil Waste,PJM_COMD,0,0,1.0,0,0.0
58187_G_1,180 Raritan Solar,Solar PV,Solar,PJM_EMAC,0,0,1.9,0,0.0
58195_G_CT1,East Campus Steam Plant,Combustion Turbine,"Natural Gas, Distillate Fuel Oil",PJM_AP,0,0,7.4,0,12.025
58207_G_G1,Central Utility Plant at White Oak,Combustion Turbine,"Natural Gas, Distillate Fuel Oil",PJM_SMAC,0,0,5.6,0,12.025
58207_G_G10,Central Utility Plant at White Oak,Combustion Turbine,Distillate Fuel Oil,PJM_SMAC,0,0,2.3,0,21.5
58207_G_G11,Central Utility Plant at White Oak,Combustion Turbine,Distillate Fuel Oil,PJM_SMAC,0,0,2.3,0,21.5
58207_G_G12,Central Utility Plant at White Oak,Combined Cycle,"Natural Gas, Distillate Fuel Oil",PJM_SMAC,0,0,5.0,0,12.025
58207_G_G2,Central Utility Plant at White Oak,Combustion Turbine,Distillate Fuel Oil,PJM_SMAC,0,0,2.3,0,21.5
58207_G_G3,Central Utility Plant at White Oak,Combustion Turbine,Natural Gas,PJM_SMAC,0,0,4.3,0,2.55
58207_G_G4,Central Utility Plant at White Oak,Combustion Turbine,Natural Gas,PJM_SMAC,0,0,4.3,0,2.55
58207_G_G5,Central Utility Plant at White Oak,Combustion Turbine,Natural Gas,PJM_SMAC,0,0,4.3,0,2.55
58207_G_G6,Central Utility Plant at White Oak,Combustion Turbine,Natural Gas,PJM_SMAC,0,0,4.3,0,2.55
58207_G_G7,Central Utility Plant at White Oak,Combined Cycle,"Natural Gas, Distillate Fuel Oil",PJM_SMAC,0,0,7.5,0,12.025
58207_G_G8,Central Utility Plant at White Oak,Combined Cycle,"Natural Gas, Distillate Fuel Oil",PJM_SMAC,0,0,7.5,0,12.025
58207_G_G9,Central Utility Plant at White Oak,Combined Cycle,"Natural Gas, Distillate Fuel Oil",PJM_SMAC,0,0,4.5,0,12.025
58208_G_1,Cinnamon Bay Edgeboro Landfill,Landfill Gas,Landfill Gas,PJM_EMAC,0,0,9.1,0,1.5
58220_G_WTGA,Haviland Plastic Products,Onshore Wind,Wind,PJM_West,0,0,1.5,0,0.0
58220_G_WTGB,Haviland Plastic Products,Onshore Wind,Wind,PJM_West,0,0,1.5,0,0.0
58220_G_WTGC,Haviland Plastic Products,Onshore Wind,Wind,PJM_West,0,0,1.5,0,0.0
58228_G_GEN1,Milford Solar Farm,Solar PV,Solar,PJM_EMAC,0,0,11.8,0,0.0
58231_G_GEN1,Lincoln Financial Field,Solar PV,Solar,PJM_EMAC,0,0,2.9,0,0.0
58235_G_1,Clayville,Combustion Turbine,Natural Gas,PJM_EMAC,0,0,55.0,0,2.55
58239_G_PVKV,Kent County-Kennedyville,Solar PV,Solar,PJM_EMAC,0,0,1.0,0,0.0
58241_G_RCKHL,Rock Hall,Solar PV,Solar,PJM_EMAC,0,0,1.0,0,0.0
58243_G_WRTN,Kent County - Worton Complex,Solar PV,Solar,PJM_EMAC,0,0,1.0,0,0.0
58245_G_GEN1,Northeastern Illinois University Cogen,Combustion Turbine,Natural Gas,PJM_COMD,0,0,0.8,0,2.55
58245_G_GEN2,Northeastern Illinois University Cogen,Combustion Turbine,Natural Gas,PJM_COMD,0,0,0.8,0,2.55
58245_G_GEN3,Northeastern Illinois University Cogen,Combustion Turbine,Natural Gas,PJM_COMD,0,0,0.8,0,2.55
58245_G_GEN4,Northeastern Illinois University Cogen,Combustion Turbine,Natural Gas,PJM_COMD,0,0,0.8,0,2.55
58246_G_CAT1,Millersville LFG,Landfill Gas,Landfill Gas,PJM_SMAC,0,0,1.5,0,1.5
58246_G_CAT2,Millersville LFG,Landfill Gas,Landfill Gas,PJM_SMAC,0,0,1.5,0,1.5
58250_G_GEN1,Tullytown,Landfill Gas,Landfill Gas,PJM_EMAC,0,0,1.6,0,1.5
58252_G_JEN1,Alpha Ridge LFG,Landfill Gas,Landfill Gas,PJM_SMAC,0,0,1.0,0,1.5
58260_G_CT01,Brunswick County Power Station,Combined Cycle,Natural Gas,PJM_Dom,0,0,263.9,0,2.55
58260_G_CT02,Brunswick County Power Station,Combined Cycle,Natural Gas,PJM_Dom,0,0,263.9,0,2.55
58260_G_CT03,Brunswick County Power Station,Combined Cycle,Natural Gas,PJM_Dom,0,0,263.9,0,2.55
58260_G_ST01,Brunswick County Power Station,Combined Cycle,Natural Gas,PJM_Dom,0,0,579.4,0,2.55
58269_G_G1,Bay View Backup Power Facility,Combustion Turbine,Distillate Fuel Oil,PJM_ATSI,0,0,2.0,0,21.5
58269_G_G2,Bay View Backup Power Facility,Combustion Turbine,Natural Gas,PJM_ATSI,0,0,2.0,0,2.55
58269_G_G3,Bay View Backup Power Facility,Combustion Turbine,Natural Gas,PJM_ATSI,0,0,2.0,0,2.55
58269_G_G4,Bay View Backup Power Facility,Combustion Turbine,Natural Gas,PJM_ATSI,0,0,2.0,0,2.55
58269_G_G5,Bay View Backup Power Facility,Combustion Turbine,Natural Gas,PJM_ATSI,0,0,2.0,0,2.55
58269_G_G6,Bay View Backup Power Facility,Combustion Turbine,Natural Gas,PJM_ATSI,0,0,2.0,0,2.55
58326_G_NBG1,PWD Northeast WPCP Biogas Cogen Plant,Non-Fossil Waste,Non-Fossil Waste,PJM_EMAC,0,0,1.4,0,0.0
58326_G_NBG2,PWD Northeast WPCP Biogas Cogen Plant,Non-Fossil Waste,Non-Fossil Waste,PJM_EMAC,0,0,1.4,0,0.0
58326_G_NBG3,PWD Northeast WPCP Biogas Cogen Plant,Non-Fossil Waste,Non-Fossil Waste,PJM_EMAC,0,0,1.4,0,0.0
58326_G_NBG4,PWD Northeast WPCP Biogas Cogen Plant,Non-Fossil Waste,Non-Fossil Waste,PJM_EMAC,0,0,1.4,0,0.0
58329_G_PV1,UMMS at Pocomoke,Solar PV,Solar,PJM_EMAC,0,0,2.8,0,0.0
58356_G_TLS,The Lawrenceville School Solar Facility,Solar PV,Solar,PJM_EMAC,0,0,5.2,0,0.0
58357_G_WR,Amazon,Solar PV,Solar,PJM_EMAC,0,0,4.2,0,0.0
58358_G_NJMG,North Jersey Media Group Solar Facility,Solar PV,Solar,PJM_EMAC,0,0,4.1,0,0.0
58359_G_GG,Corning Pharmaceutical Glass,Solar PV,Solar,PJM_EMAC,0,0,2.3,0,0.0
58360_G_ACF,Atlantic Coast Freezers Solar Facility,Solar PV,Solar,PJM_EMAC,0,0,2.0,0,0.0
58361_G_WS,Williams-Sonoma Solar Facility,Solar PV,Solar,PJM_EMAC,0,0,3.0,0,0.0
58364_G_MC,Tissington Solar,Solar PV,Solar,PJM_EMAC,0,0,3.0,0,0.0
58377_G_REC1,Rochelle Energy Center,Landfill Gas,Landfill Gas,PJM_COMD,0,0,1.6,0,1.5
58377_G_REC3,Rochelle Energy Center,Landfill Gas,Landfill Gas,PJM_COMD,0,0,1.6,0,1.5
58381_G_1,Bryan Solar Field,Solar PV,Solar,PJM_ATSI,0,0,1.8,0,0.0
58386_G_CU,CU Solar Plant,Solar PV,Solar,PJM_West,0,0,1.8,0,0.0
58402_G_1,Solar Star New Jersey NJ LLC,Solar PV,Solar,PJM_EMAC,0,0,1.5,0,0.0
58408_G_MSH1,Maryland Solar,Solar PV,Solar,PJM_AP,0,0,20.9,0,0.0
58416_G_1,Headwaters Wind Farm LLC,Onshore Wind,Wind,PJM_West,0,0,200.0,0,0.0
58420_G_GEN1,Hamilton Liberty,Combined Cycle,Natural Gas,PJM_PENE,0,0,412.5,0,2.55
58420_G_GEN2,Hamilton Liberty,Combined Cycle,Natural Gas,PJM_PENE,0,0,412.5,0,2.55
58426_G_GEN1,Hamilton Patriot Generation Plant,Combined Cycle,Natural Gas,PJM_WMAC,0,0,412.5,0,2.55
58426_G_GEN2,Hamilton Patriot Generation Plant,Combined Cycle,Natural Gas,PJM_WMAC,0,0,382.5,0,2.55
58433_G_RED1,Red Lion Energy Center,Fuel Cell,Natural Gas,PJM_EMAC,0,0,5.9,0,2.55
58433_G_RED2,Red Lion Energy Center,Fuel Cell,Natural Gas,PJM_EMAC,0,0,5.3,0,2.55
58433_G_RED3,Red Lion Energy Center,Fuel Cell,Natural Gas,PJM_EMAC,0,0,3.5,0,2.55
58433_G_RED4,Red Lion Energy Center,Fuel Cell,Natural Gas,PJM_EMAC,0,0,3.6,0,2.55
58433_G_RED5,Red Lion Energy Center,Fuel Cell,Natural Gas,PJM_EMAC,0,0,3.4,0,2.55
58433_G_RED6,Red Lion Energy Center,Fuel Cell,Natural Gas,PJM_EMAC,0,0,3.2,0,2.55
58443_G_GEN1,Martin Limestone Solar Array,Solar PV,Solar,PJM_EMAC,0,0,1.0,0,0.0
58463_G_1,Herbert Farm Solar,Solar PV,Solar,PJM_SMAC,0,0,5.5,0,0.0
58473_G_BHSF,Bruce A Henry Solar Farm,Solar PV,Solar,PJM_EMAC,0,0,3.9,0,0.0
58475_G_BOU,Battery Utility of Ohio,Energy Storage,Energy Storage,PJM_West,0,0,4.0,0,0.0
58476_G_LFGT1,Dart Container Corp,Landfill Gas,Landfill Gas,PJM_EMAC,0,0,4.6,0,1.5
58476_G_LFGT2,Dart Container Corp,Landfill Gas,Landfill Gas,PJM_EMAC,0,0,4.6,0,1.5
58480_G_1,Plymouth Solar LLC,Solar PV,Solar,PJM_Dom,0,0,5.0,0,0.0
58483_G_UNIT1,Tinton Falls Solar Farm,Solar PV,Solar,PJM_EMAC,0,0,16.0,0,0.0
58497_G_GEN1,L&S Sweetners,Landfill Gas,Landfill Gas,PJM_EMAC,0,0,1.6,0,1.5
58497_G_GEN2,L&S Sweetners,Landfill Gas,Landfill Gas,PJM_EMAC,0,0,1.6,0,1.5
58504_G_LVSF,Livingston Solar Farm,Solar PV,Solar,PJM_EMAC,0,0,1.2,0,0.0
58505_G_LVSC,Livingston Solar Canopies,Solar PV,Solar,PJM_EMAC,0,0,6.4,0,0.0
58512_G_PV1,Cornerstone Power Vineland I LLC,Solar PV,Solar,PJM_EMAC,0,0,3.1,0,0.0
58519_G_1,Alethea I,Solar PV,Solar,PJM_EMAC,0,0,2.8,0,0.0
58535_G_1,Pickering Solar,Solar PV,Solar,PJM_EMAC,0,0,1.4,0,0.0
58536_G_1,Cornerstone Power Holmdel LLC,Solar PV,Solar,PJM_EMAC,0,0,3.0,0,0.0
58546_G_GEN1,Watervliet,Landfill Gas,Landfill Gas,PJM_West,0,0,1.6,0,1.5
58546_G_GEN2,Watervliet,Landfill Gas,Landfill Gas,PJM_West,0,0,1.6,0,1.5
58546_G_GEN3,Watervliet,Landfill Gas,Landfill Gas,PJM_West,0,0,0.8,0,1.5
58564_G_F3NJ,Frenchtown III Solar,Solar PV,Solar,PJM_EMAC,0,0,7.9,0,0.0
58565_G_GENRF,Gettysburg Energy & Nutrient Rec Facility,Biomass,Biomass,PJM_WMAC,0,0,2.5,0,7.39
58569_G_1,Paradise Solar Energy Center,Solar PV,Solar,PJM_EMAC,0,0,5.0,0,0.0
58630_G_RPOH,RP Wind,Onshore Wind,Wind,PJM_West,0,0,3.4,0,0.0
58631_G_1,Queen Anne's County,Solar PV,Solar,PJM_EMAC,0,0,2.0,0,0.0
58643_G_1,Rockford Solar Farm,Solar PV,Solar,PJM_COMD,0,0,2.6,0,0.0
58653_G_1,Jersey Gardens Phase 1,Solar PV,Solar,PJM_EMAC,0,0,1.7,0,0.0
58654_G_1,Jersey Gardens Phase 2,Solar PV,Solar,PJM_EMAC,0,0,2.3,0,0.0
58665_G_CSP1,"Celina Solar Project #1, LLC",Solar PV,Solar,PJM_West,0,0,4.0,0,0.0
58673_G_GATES,Gates Solar LLC,Solar PV,Solar,PJM_Dom,0,0,5.0,0,0.0
58685_G_8107,Mahoning Creek Hydroelectric Project,Hydro,Hydro,PJM_PENE,0,0,6.7,0,0.0
58694_G_1,Walnut Ridge Wind Farm,Onshore Wind,Wind,PJM_COMD,0,0,212.0,0,0.0
58714_G_GEN1,Oxbow Creek,Combustion Turbine,Natural Gas,PJM_PENE,0,0,4.2,0,2.55
58714_G_GEN2,Oxbow Creek,Combustion Turbine,Natural Gas,PJM_PENE,0,0,4.2,0,2.55
58714_G_GEN3,Oxbow Creek,Combustion Turbine,Natural Gas,PJM_PENE,0,0,4.2,0,2.55
58714_G_GEN4,Oxbow Creek,Combustion Turbine,Natural Gas,PJM_PENE,0,0,4.2,0,2.55
58714_G_GEN5,Oxbow Creek,Combustion Turbine,Natural Gas,PJM_PENE,0,0,4.2,0,2.55
58715_G_GEN1,Roundtop,Combustion Turbine,Natural Gas,PJM_PENE,0,0,4.2,0,2.55
58715_G_GEN2,Roundtop,Combustion Turbine,Natural Gas,PJM_PENE,0,0,4.2,0,2.55
58715_G_GEN3,Roundtop,Combustion Turbine,Natural Gas,PJM_PENE,0,0,4.2,0,2.55
58715_G_GEN4,Roundtop,Combustion Turbine,Natural Gas,PJM_PENE,0,0,4.2,0,2.55
58715_G_GEN5,Roundtop,Combustion Turbine,Natural Gas,PJM_PENE,0,0,4.2,0,2.55
58780_G_1,Scioto Ridge Wind Farm,Onshore Wind,Wind,PJM_West,0,0,249.8,0,0.0
58793_G_UCIV,JMB Mcguire-Dix-Lakehurst Solar Project,Solar PV,Solar,PJM_EMAC,0,0,11.4,0,0.0
58798_G_ACCCC,"AC Criminal Courts Complex SPE2, LLC",Solar PV,Solar,PJM_EMAC,0,0,1.3,0,0.0
58811_G_GEN1,Beaver Dam,Combustion Turbine,Natural Gas,PJM_PENE,0,0,4.2,0,2.55
58811_G_GEN2,Beaver Dam,Combustion Turbine,Natural Gas,PJM_PENE,0,0,4.2,0,2.55
58811_G_GEN3,Beaver Dam,Combustion Turbine,Natural Gas,PJM_PENE,0,0,4.2,0,2.55
58811_G_GEN4,Beaver Dam,Combustion Turbine,Natural Gas,PJM_PENE,0,0,4.2,0,2.55
58811_G_GEN5,Beaver Dam,Combustion Turbine,Natural Gas,PJM_PENE,0,0,4.2,0,2.55
58813_G_1,Alpaca,Combustion Turbine,Natural Gas,PJM_PENE,0,0,6.8,0,2.55
58813_G_2,Alpaca,Combustion Turbine,Natural Gas,PJM_PENE,0,0,6.8,0,2.55
58813_G_3,Alpaca,Combustion Turbine,Natural Gas,PJM_PENE,0,0,6.8,0,2.55
58818_G_1,Milan,Combustion Turbine,Natural Gas,PJM_PENE,0,0,6.8,0,2.55
58818_G_2,Milan,Combustion Turbine,Natural Gas,PJM_PENE,0,0,6.8,0,2.55
58818_G_3,Milan,Combustion Turbine,Natural Gas,PJM_PENE,0,0,6.8,0,2.55
58822_G_U1BB,Millville City Sewer Auth WTP,Solar PV,Solar,PJM_EMAC,0,0,0.8,0,0.0
58822_G_U2DB,Millville City Sewer Auth WTP,Solar PV,Solar,PJM_EMAC,0,0,0.5,0,0.0
58825_G_STH1,MTHS Co-Gen Buildings,Combustion Turbine,Natural Gas,PJM_COMD,0,0,0.6,0,2.55
58825_G_STH2,MTHS Co-Gen Buildings,Combustion Turbine,Natural Gas,PJM_COMD,0,0,0.6,0,2.55
58844_G_1,"Dogwood Solar, LLC",Solar PV,Solar,PJM_Dom,0,0,20.0,0,0.0
58847_G_1,"Windsor Cooper HIill Solar, LLC",Solar PV,Solar,PJM_Dom,0,0,5.0,0,0.0
58877_G_KINS,Kinsley Landfill Solar,Solar PV,Solar,PJM_EMAC,0,0,8.6,0,0.0
58881_G_PV01,County College of Morris,Solar PV,Solar,PJM_EMAC,0,0,2.9,0,0.0
58882_G_PV01,Mercer County Community College,Solar PV,Solar,PJM_EMAC,0,0,7.5,0,0.0
58887_G_ADAM,Com Adam 1WF-1,Onshore Wind,Wind,PJM_COMD,0,0,2.5,0,0.0
58887_G_EVE,Com Adam 1WF-1,Onshore Wind,Wind,PJM_COMD,0,0,2.5,0,0.0
58896_G_PV01,Patriots Stadium,Solar PV,Solar,PJM_EMAC,0,0,1.0,0,0.0
58897_G_19G01,Temple SEGF,Combustion Turbine,Natural Gas,PJM_EMAC,0,0,1.6,0,2.55
58897_G_19G02,Temple SEGF,Combustion Turbine,Natural Gas,PJM_EMAC,0,0,1.6,0,2.55
58897_G_19G03,Temple SEGF,Combustion Turbine,Natural Gas,PJM_EMAC,0,0,1.6,0,2.55
58897_G_19G04,Temple SEGF,Combustion Turbine,Natural Gas,PJM_EMAC,0,0,1.6,0,2.55
58897_G_19G05,Temple SEGF,Combustion Turbine,Natural Gas,PJM_EMAC,0,0,1.6,0,2.55
58897_G_19G06,Temple SEGF,Combustion Turbine,Natural Gas,PJM_EMAC,0,0,1.6,0,2.55
58897_G_19G07,Temple SEGF,Combustion Turbine,Natural Gas,PJM_EMAC,0,0,1.6,0,2.55
58897_G_19G08,Temple SEGF,Combustion Turbine,Natural Gas,PJM_EMAC,0,0,1.6,0,2.55
58897_G_19G09,Temple SEGF,Combustion Turbine,Natural Gas,PJM_EMAC,0,0,1.6,0,2.55
58897_G_19G10,Temple SEGF,Combustion Turbine,Natural Gas,PJM_EMAC,0,0,1.6,0,2.55
58898_G_K4-1,Pilot Hill Wind Farm,Onshore Wind,Wind,PJM_COMD,0,0,175.0,0,0.0
58903_G_UNIT1,Marseilles Lock and Dam Hydro,Hydro,Hydro,PJM_COMD,0,0,2.6,0,0.0
58903_G_UNIT2,Marseilles Lock and Dam Hydro,Hydro,Hydro,PJM_COMD,0,0,2.6,0,0.0
58903_G_UNIT3,Marseilles Lock and Dam Hydro,Hydro,Hydro,PJM_COMD,0,0,2.6,0,0.0
58903_G_UNIT4,Marseilles Lock and Dam Hydro,Hydro,Hydro,PJM_COMD,0,0,2.6,0,0.0
58904_G_1,Fourmile Ridge,Onshore Wind,Wind,PJM_AP,0,0,40.0,0,0.0
58917_G_MMIR,Tioga Solar Morris County 1 LLC,Solar PV,Solar,PJM_EMAC,0,0,1.0,0,0.0
58921_G_GEN1,Napoleon Biogas,Non-Fossil Waste,Non-Fossil Waste,PJM_ATSI,0,0,1.2,0,0.0
58921_G_GEN2,Napoleon Biogas,Combustion Turbine,Natural Gas,PJM_ATSI,0,0,1.2,0,2.55
58933_G_GTG1,Shell Chemical Appalachia LLC,Combined Cycle,Natural Gas,PJM_ATSI,0,0,37.1,0,2.55
58933_G_GTG2,Shell Chemical Appalachia LLC,Combined Cycle,Natural Gas,PJM_ATSI,0,0,37.1,0,2.55
58933_G_GTG3,Shell Chemical Appalachia LLC,Combined Cycle,Natural Gas,PJM_ATSI,0,0,37.1,0,2.55
58933_G_STG1,Shell Chemical Appalachia LLC,Combined Cycle,Natural Gas,PJM_ATSI,0,0,72.7,0,2.55
58933_G_STG2,Shell Chemical Appalachia LLC,Combined Cycle,Natural Gas,PJM_ATSI,0,0,72.7,0,2.55
58941_G_WTG1,Icebreaker Offshore Wind Farm,Offshore Wind,Wind,PJM_ATSI,0,0,3.4,0,0.0
58941_G_WTG2,Icebreaker Offshore Wind Farm,Offshore Wind,Wind,PJM_ATSI,0,0,3.4,0,0.0
58941_G_WTG3,Icebreaker Offshore Wind Farm,Offshore Wind,Wind,PJM_ATSI,0,0,3.4,0,0.0
58941_G_WTG4,Icebreaker Offshore Wind Farm,Offshore Wind,Wind,PJM_ATSI,0,0,3.4,0,0.0
58941_G_WTG5,Icebreaker Offshore Wind Farm,Offshore Wind,Wind,PJM_ATSI,0,0,3.4,0,0.0
58941_G_WTG6,Icebreaker Offshore Wind Farm,Offshore Wind,Wind,PJM_ATSI,0,0,3.4,0,0.0
58943_G_1,Halifax,Solar PV,Solar,PJM_Dom,0,0,20.0,0,0.0
58947_G_DG101,Bristol Myers Squibb Lawrenceville,Combustion Turbine,Distillate Fuel Oil,PJM_EMAC,0,0,0.9,0,21.5
58947_G_TG101,Bristol Myers Squibb Lawrenceville,Combustion Turbine,"Natural Gas, Distillate Fuel Oil",PJM_EMAC,0,0,4.0,0,12.025
58947_G_TG102,Bristol Myers Squibb Lawrenceville,Combustion Turbine,"Natural Gas, Distillate Fuel Oil",PJM_EMAC,0,0,5.4,0,12.025
58951_G_DRLS,Delilah Road Landfill,Solar PV,Solar,PJM_EMAC,0,0,8.5,0,0.0
58980_G_2G-1,Akron WRF,Non-Fossil Waste,Non-Fossil Waste,PJM_ATSI,0,0,0.6,0,0.0
58980_G_2G-2,Akron WRF,Non-Fossil Waste,Non-Fossil Waste,PJM_ATSI,0,0,0.6,0,0.0
58980_G_2G-3,Akron WRF,Non-Fossil Waste,Non-Fossil Waste,PJM_ATSI,0,0,0.6,0,0.0
59001_G_PARK,Parkland Landfill Solar,Solar PV,Solar,PJM_EMAC,0,0,7.8,0,0.0
59004_G_GEN1,"Potomac Energy Center, LLC",Combined Cycle,Natural Gas,PJM_Dom,0,0,220.0,0,2.55
59004_G_GEN2,"Potomac Energy Center, LLC",Combined Cycle,Natural Gas,PJM_Dom,0,0,220.0,0,2.55
59004_G_GEN3,"Potomac Energy Center, LLC",Combined Cycle,Natural Gas,PJM_Dom,0,0,326.0,0,2.55
59012_G_TURB1,DC Water CHP,Non-Fossil Waste,Non-Fossil Waste,PJM_SMAC,0,0,4.0,0,0.0
59012_G_TURB2,DC Water CHP,Non-Fossil Waste,Non-Fossil Waste,PJM_SMAC,0,0,4.0,0,0.0
59012_G_TURB3,DC Water CHP,Non-Fossil Waste,Non-Fossil Waste,PJM_SMAC,0,0,4.0,0,0.0
59024_G_N-54,"Euclid Farm, Stamco N-54",Onshore Wind,Wind,PJM_ATSI,0,0,1.0,0,0.0
59026_G_CHP 1,Back River Waste Water Treatment,Non-Fossil Waste,Non-Fossil Waste,PJM_SMAC,0,0,0.9,0,0.0
59026_G_CHP 2,Back River Waste Water Treatment,Non-Fossil Waste,Non-Fossil Waste,PJM_SMAC,0,0,0.9,0,0.0
59026_G_SOLAR,Back River Waste Water Treatment,Solar PV,Solar,PJM_SMAC,0,0,0.8,0,0.0
59055_G_CHP1,Rariton OMP,Combustion Turbine,Natural Gas,PJM_EMAC,0,0,3.0,0,2.55
