Time,Month,Day,Hour,PJM_AP,PJM_ATSI,PJM_COMD,PJM_Dom,PJM_EMAC,PJM_PENE,PJM_SMAC,PJM_WMAC,PJM_West
3385,5,142,2,4547.29184912297,6060.04728078824,9750.02588129338,11458.9370830469,13973.2338360179,1499.81196115365,6276.72237157571,4880.04337008147,17836.6088262266
3386,5,142,3,4565.24693243688,6024.90800768637,9548.05728083263,11530.2866800703,14092.7005714389,1521.03074371593,6297.1454526055,4999.92904448274,17874.3052293088
3387,5,142,4,4804.76588278209,6295.3961934277,9426.64110607181,11894.232964358,14962.4153269101,1612.47142031491,6657.02092075321,5351.25745093004,18672.1164801671
3388,5,142,5,5187.14550478873,6679.1012093711,9598.85117838976,12576.0801078207,16258.9886510548,1724.23218889548,7255.18634618513,5811.07081196369,20272.4888951105
3389,5,142,6,5541.64360643999,7007.71411740667,10281.7262164818,13260.4059301955,17597.8190720129,1824.45040661039,7950.8862349201,6197.06007534525,21729.8861249769
3390,5,142,7,5831.56146627237,7301.70719559148,11193.699445238,13860.5849832017,18925.0577049245,1888.90874452159,8566.40636360899,6580.00288870905,23018.4140838772
3391,5,142,8,6122.23728484312,7659.32841076593,12073.4881472145,14330.7791316698,19965.6550584449,1927.97905114823,9047.57297558744,6893.86738420925,24226.7144727826
3392,5,142,9,6311.93357494306,7929.18001933341,12947.022460318,14791.0572112385,21155.072018304,1955.91580520134,9475.09001223343,7100.66258297474,25260.9516587936
3393,5,142,10,6412.8132319702,8027.92883868237,13673.1823454616,15019.6066855558,22019.0586150181,1960.89128607966,9744.57725526908,7281.16497438557,25867.332864352
3394,5,142,11,6529.38660242795,8133.17424696154,14170.4910411157,15249.8228865668,22750.2599742886,1981.01754271254,9949.63803451677,7371.11155686701,26430.1207625961
3395,5,142,12,6561.8585466061,8348.926567493,14599.7785088699,15327.8971312937,23468.3341752856,1995.34948129858,10006.1110246102,7467.06621284711,26681.0530243984
3396,5,142,13,6467.00955327076,8480.76858845363,15004.6103076034,15265.404130936,23930.3583982236,2026.86102685844,9761.8535177031,7549.21487425668,26491.014653522
3397,5,142,14,6375.2689230714,8420.17315306294,15343.1267123012,15100.927689134,24141.8893077577,2026.63611589332,9606.19966275565,7557.94035930894,26274.1529988637
3398,5,142,15,6181.00972284732,8266.58617979475,15582.6092627199,14941.3546760317,23680.4127826989,1993.41702320167,9374.86582064092,7453.47016048371,25743.0424117062
3399,5,142,16,6024.32431429197,8142.28512334846,15581.0100057406,14675.102597287,23048.9100324959,1970.35488403211,9259.71334088481,7226.08779981076,25136.2095844049
3400,5,142,17,5952.50759514744,7956.91201278295,15319.9934825822,14511.8998764835,22763.8983513509,1983.92583223223,9214.86976931986,7137.37591849754,24608.5136859121
3401,5,142,18,5839.36826898282,8027.01793370972,14832.4465807054,14253.3691808384,22119.5705339599,1957.23875737182,9081.5097520437,6966.59989879371,24212.8678903181
3402,5,142,19,5552.75081299639,7647.22031069178,14301.6857481757,13766.1176479403,20892.6021530195,1850.13274498489,8695.02148405616,6551.89120487465,23087.405917842
3403,5,142,20,5267.65164385854,7209.20796758298,13838.7281144006,13208.6322320239,19530.6057900754,1737.29838316591,8165.23786767039,6112.86231689462,21387.5558951304
3404,5,142,21,4994.22893144678,6801.73960275292,12983.6737933169,12662.9129201776,18196.929505625,1652.60737511685,7650.69266888778,5679.47217849337,19947.4468889085
3405,5,142,22,4804.69264238556,6431.69924096732,12021.7088563271,12285.0873002171,17104.3202423852,1579.59296057808,7213.71705692958,5379.10748561867,18754.0740037758
3406,5,142,23,4618.99213557516,6220.27589445925,11185.7771324991,11976.6162542242,16233.5631421837,1539.24587536701,6863.67709274022,5185.1257209342,18089.0001114828
3407,5,142,24,4552.61431979197,6011.79364758811,10478.242564975,11743.5023346853,15589.7575077347,1516.54842269658,6600.60565291489,5063.15693342464,17572.7643447552
3408,5,143,1,4511.72029062144,5940.66834334546,9963.11610630493,11620.962538382,15075.2051615692,1492.78244565537,6429.994950164,4984.12204835195,17156.1493895331
3409,5,143,2,4495.08471853338,5945.65777750185,9541.40550491561,11567.6215200725,14700.609318622,1502.90819438921,6380.02871539853,4971.81859557162,17133.1990777879
3410,5,143,3,4433.15238054239,5902.12103051682,9332.53917609567,11553.9396066425,14493.323737692,1523.1532907387,6356.54972372439,5028.18675484421,17027.9778699892
3411,5,143,4,4632.57018989364,6093.3700239577,9089.21034804995,11842.1279227762,14642.6639781544,1593.07772506288,6544.01692542474,5289.76293097497,17834.374469085
3412,5,143,5,4964.63749675456,6560.66205645597,9353.63564626972,12340.4205018298,15075.6697387486,1696.71377133635,7059.90278442389,5600.24298161643,19469.6008500535
3413,5,143,6,5322.05976608273,7035.29955713838,10192.726922929,12871.1892631768,15622.7381888703,1792.9821131086,7578.54803334106,5869.89396699845,21297.1530771449
3414,5,143,7,5566.14036914409,7514.7591577698,11407.8926926459,13443.2046736693,16081.2955571227,1838.82570473801,8076.65307582948,6065.63039365973,22838.1980048502
3415,5,143,8,5792.31495845487,8011.89656609366,12714.0792224261,13976.564602218,16258.7990472138,1874.99807221626,8542.6138723852,6201.83681301071,24322.659927189
3416,5,143,9,5930.02371310826,8451.10088307102,13818.6662599415,14476.3840189239,16494.9467804275,1912.77839373566,8981.61597796689,6274.80171995297,25760.0965229718
3417,5,143,10,6102.66092713699,8740.31850908218,14764.7782407161,14753.0793104181,16481.4090823883,1909.54556645848,9280.02746520084,6250.11837866693,26757.5288554999
3418,5,143,11,6203.93771974423,9098.08257783869,15372.3124882413,14961.0146473172,16393.7684569399,1924.85229864084,9394.58108615156,6177.94768125576,27409.514499587
3419,5,143,12,6282.99854965729,9278.86368268652,15828.889807343,15017.9843411986,16437.8285993149,1938.5448944077,9412.14765286848,6082.27501663621,28061.1043704328
3420,5,143,13,6344.76610408024,9465.28785493588,16252.5412090383,14914.3579506636,16383.4330492545,1971.62945449764,9200.7959536799,6000.31740289845,28354.9349824041
3421,5,143,14,6360.88221186139,9587.74782385246,16549.6095580764,14818.1943412718,16459.7710743204,1992.32234670118,9023.26356222013,5962.6849429944,28572.9098310344
3422,5,143,15,6295.99038561555,9614.5002936844,16717.3868525155,14625.32154195,16307.6423885977,1992.18279812098,8742.40822586883,5861.3871254895,28076.5980405886
3423,5,143,16,6144.24344577353,9396.14752974659,16620.124426134,14415.6724940007,16218.6920250333,1964.92891757508,8576.05626816633,5784.81234946924,27345.7606461052
3424,5,143,17,6013.89493298558,9111.37366848432,16346.8205187416,14275.088804647,16418.7351416702,1942.68955421216,8495.70419023731,5787.80013827087,26624.3713068704
3425,5,143,18,5946.0737471325,9039.85902645932,15758.5991907275,14016.753252161,16151.5649121664,1947.76421253412,8350.60284673063,5668.37344050397,26162.5393875758
3426,5,143,19,5681.98416935057,8593.67896752521,15313.7809968983,13496.3582899845,15481.0698625772,1842.77896874765,7921.95614998113,5371.45841000111,24843.2585895545
3427,5,143,20,5285.32905287394,8051.88184935094,14800.5708525385,12965.7396024188,14624.4399558888,1743.66602423422,7429.37726262263,5074.75223802781,23016.936426736
3428,5,143,21,4977.72700231475,7471.81229216982,13916.9754771122,12461.2300411165,13742.9871896526,1651.27889365392,6897.69291936032,4731.34288495337,21041.0972769497
3429,5,143,22,4771.95760754907,7064.73837833917,13061.7961866942,12100.8114855861,13219.0002649212,1590.13701571222,6507.97972524083,4521.423960792,19972.1193250959
3430,5,143,23,4709.05513649317,6726.92041721126,12021.2053958436,11765.0369276209,12607.4105093281,1542.0176173285,6153.1139647567,4336.29225767526,18991.0413164384
3431,5,143,24,4553.25597218072,6452.42793949827,11199.8428874809,11532.8949445881,12192.467927053,1504.2052312501,5895.87376679967,4246.48071434026,18363.8016607107
3432,5,144,1,4509.4699907274,6329.86597240802,10655.7020615561,11432.991247636,11952.6302153525,1522.21744192663,5786.33464858773,4238.78287944426,17887.7271689465
3433,5,144,2,4508.8461690999,6279.0211874569,10231.9275140702,11457.8719662507,11941.4518402074,1527.42730514488,5767.40627404902,4301.36152012931,17993.9349835572
3434,5,144,3,4515.38879969381,6306.69011580159,9953.2281541485,11469.0749943593,11980.6569926196,1544.71378225275,5813.37798413331,4393.05973973944,17953.9906565768
3435,5,144,4,4700.89813743809,6608.17992037522,9836.22629662751,11711.1942562338,12294.7432643597,1621.91084834302,5884.90601476442,4605.88544457457,18762.8546179242
3436,5,144,5,4976.05325017783,7214.92632406156,10192.7062215939,12175.2789711205,12922.4197791398,1736.38893613264,6175.75281873232,4932.97268773499,20504.333630547
3437,5,144,6,5343.66314742965,7951.80977743163,11068.6220472434,12722.0051322515,13540.2640899381,1849.4110683659,6504.07630042229,5242.51982019311,22702.2702489107
3438,5,144,7,5633.95916660823,8723.94456364791,12274.7665500234,13183.5673918141,13990.0473286453,1949.0664399367,6741.28014452692,5418.98890611682,24712.9909082353
3439,5,144,8,5855.86656748567,9451.49648805983,13475.9966022322,13545.5722846896,14190.3283406339,2027.25827548462,6910.67161924551,5544.07958179309,26571.5950927865
3440,5,144,9,6040.16111508752,9790.98973647886,14265.2463184583,13723.6572867051,14264.4090413044,2084.54984412122,7037.35483212466,5594.20972956053,27925.8914280445
3441,5,144,10,6136.27127458811,10129.9180498801,14431.3255205173,13712.5372608122,14384.8493977443,2108.48083285212,7063.7450000814,5612.33063297834,28799.095468755
3442,5,144,11,6268.28532945099,10382.9600461164,14639.0315830032,13652.0543261687,14673.9332169333,2116.80901529465,7118.10400210813,5655.44201522993,29493.5894156713
3443,5,144,12,6383.54441825475,10581.8611144908,14934.8133020113,13606.9572275254,15081.2118542935,2145.57868962174,7217.67830809696,5704.35228762611,29814.6784130723
3444,5,144,13,6546.24277912641,10732.5121620992,15419.6369092684,13638.5878153419,15640.0403828134,2157.79469351238,7426.27567972262,5833.49970414676,30014.7528443797
3445,5,144,14,6562.07924972776,10794.4050989103,16094.736726855,13732.5114461002,16272.2576305596,2193.68704729151,7754.62557707243,5923.32198357002,30030.9607209278
3446,5,144,15,6524.23919688885,10693.3472956093,16742.7144028434,13697.5784389609,16695.9447465229,2146.22998922838,7908.42857292614,5956.48738744403,29501.6151785361
3447,5,144,16,6451.05759685632,10597.9448788082,17074.9992080497,13695.569499462,17227.2244567015,2148.65886767639,8088.22688711257,5990.72001778265,28800.92184842
3448,5,144,17,6436.16384784121,10358.5405034967,16908.1940770108,13757.1798392597,17930.5208354809,2163.66023543811,8333.24818969245,6106.87937319853,28379.1046276249
3449,5,144,18,6293.39568121192,10187.3293448307,16325.8813076142,13535.4779455671,17789.9618102126,2135.58461705144,8289.33940936037,6071.544282394,27849.1297102325
3450,5,144,19,5891.41474650366,9503.31682449713,15750.9459310879,13033.1881337128,16852.8421168841,2013.0782613551,7868.81338227809,5673.6113574959,26212.477622901
3451,5,144,20,5523.46125847046,8711.7037909751,15074.6858892896,12439.5373633348,15684.7401009787,1864.09878203625,7269.45363561661,5359.8141139666,24174.6491724019
3452,5,144,21,5193.26653275899,7964.59637090146,13827.2868266179,11926.0013538025,14531.770917854,1784.74879808043,6719.00664383705,5058.93624388259,22379.4725231479
3453,5,144,22,4998.60805190303,7619.49560365125,12495.5149282522,11606.1538790183,13689.2347469852,1709.28152892286,6249.94960415606,4868.22596673657,21127.4058731031
3454,5,144,23,4876.36725945404,7310.26811174418,11488.6735144106,11326.7647854071,13134.4164911963,1678.7373889828,6105.91611317921,4753.6507063997,20260.2183918708
3455,5,144,24,4817.0745091658,7046.17554581595,10737.4953000348,11243.4588534353,12764.9641885448,1654.60462728575,5906.53717088615,4732.05338921035,19817.0707102034
3456,5,145,1,4814.2171871683,7016.24109750986,10199.6565230446,11281.95589681,12737.6247725302,1650.92364266799,5929.46027540311,4869.28115300008,19792.3474049131
3457,5,145,2,4942.11061567482,7248.24018983959,9901.38988101172,11606.6474138462,13258.2807301896,1794.40139415832,6264.89926169015,5239.6544482477,20658.5385911187
3458,5,145,3,5242.98097610601,7744.8244408744,9881.68125498659,12106.4973968086,14290.1466175301,1916.45472934019,6852.11829659722,5882.61035268545,21946.7102216526
3459,5,145,4,5486.52398174643,8410.27972097295,10253.0462990013,12536.2637751213,15377.0986514978,2115.41592469853,7302.60526887989,6329.84188717178,23604.3891768129
3460,5,145,5,5771.12330030742,9153.63106651126,11207.5837627755,12754.6493139129,16072.6423615633,2199.87957922188,7557.84325224018,6597.73527155495,25033.1534751259
3461,5,145,6,5951.69949314841,9822.30588346215,12336.4976215887,13007.4220015685,16695.4336837657,2307.15651819411,7768.35312659859,6838.73478977392,26534.0027483621
3462,5,145,7,6217.04239952794,10500.026961044,13317.7413781865,13281.4965318074,17486.4147381437,2379.08450758478,7956.43034980707,7146.75617295563,28003.5004066684
3463,5,145,8,6548.59074892316,11046.6573826231,14099.5348578137,13549.5442358222,18330.6039529452,2454.11430827179,8191.32428970309,7330.76681917369,29462.2203556415
3464,5,145,9,6767.43439414125,11468.3925275604,14830.5635852184,13848.5386059355,19174.7816715965,2525.7879781008,8471.06788729704,7586.57192069306,30703.5790879778
3465,5,145,10,6994.70178950294,11928.7960403051,15353.4529211979,14131.0472189425,20083.6850495205,2575.38515755864,8653.25975465977,7842.72720066075,31706.7911202425
3466,5,145,11,7179.94667584287,11981.3351297758,15938.7875150493,14447.4881443643,21110.5666957278,2598.09633040473,8873.35247814892,8010.91767339167,32592.4176486824
3467,5,145,12,7295.276002799,12081.2822330746,16440.2323889335,14729.2067483946,22165.671214835,2595.19319266478,9170.63065501089,8191.11579923229,32927.6791411468
3468,5,145,13,7382.18658992607,12070.0320800116,16652.8507541335,14931.5469960954,23227.5899904799,2606.05848481366,9563.83815288696,8393.43859672909,33166.5937721392
3469,5,145,14,7375.79308896918,11967.815609179,16711.9821402935,15047.7587633816,24002.9466070324,2593.9289902624,9823.86949065937,8484.30637365804,33042.4739862991
3470,5,145,15,7353.70010695807,11960.1598165812,16645.7484724123,14954.6427930998,24118.1344001787,2555.81754141976,9875.68025928041,8441.78040255848,32607.1299323266
3471,5,145,16,7268.2284449306,11707.2249813239,16490.2565314324,14828.3179647042,23927.5111355143,2516.66779555371,9865.07119588848,8293.47785727238,31702.939072945
3472,5,145,17,7086.46014857053,11316.2802591077,15871.043465292,14774.4174931159,23791.9137940303,2473.64902477808,9848.64257362713,8156.0044289081,31135.6273327958
3473,5,145,18,6932.55802378763,11098.148989135,15234.8645195591,14472.0766281534,23033.1695184507,2446.72493483485,9624.80560637416,7920.43059360432,30490.1930733219
3474,5,145,19,6449.6151047767,10287.4265424033,14999.8751965535,13775.912693775,21171.8175683268,2292.49686045805,8926.51217482015,7222.85260581174,28465.1650691795
3475,5,145,20,5969.91675299489,9378.82140790356,14536.3979216712,13006.7954975011,19137.7502940233,2111.07806905808,8130.29484472179,6648.60748365039,26193.836010652
3476,5,145,21,5539.04088353605,8675.02551932151,13441.7828056122,12399.5368345198,17419.0023503291,1980.01067521903,7379.91974170589,6164.66932808334,24187.1612786165
3477,5,145,22,5294.80960647198,8222.82480864356,12264.5892575661,11964.9391218424,16072.0753759392,1900.92342745664,6854.49521664175,5854.89227944732,22856.465317012
3478,5,145,23,5151.11630615137,7901.40740456303,11318.2116070097,11698.3500861915,15143.7139677796,1842.71059327256,6505.45588981097,5660.55509829271,21995.0696106042
3479,5,145,24,5022.07303388219,7664.10387585189,10673.123253663,11556.4024228429,14545.8487405222,1819.12025037898,6281.41332282632,5543.83261916093,21377.0743256391
3480,5,146,1,4996.57399943326,7588.55156771942,10214.2290329844,11575.4390873927,14319.0552045228,1825.92840052477,6299.84234923345,5580.77195554882,21337.9387895419
3481,5,146,2,5141.91313178585,7841.88395898729,9975.94187699215,11867.9671331885,14650.9157657975,1906.106766861,6583.7617639425,5884.3731878768,22088.4800487653
3482,5,146,3,5404.82824787831,8304.11620681995,10042.0681702045,12369.178876022,15565.0026631819,2076.78038947939,7203.86198398103,6478.58454194102,23416.5190312911
3483,5,146,4,5729.18630283598,8929.88187212613,10512.1696106987,12812.4440702528,16572.2384065879,2201.55203068997,7644.58382063057,6884.436286261,24906.9005544569
3484,5,146,5,5943.30446116435,9317.16603549918,11356.2891006547,13042.4266882134,17137.3959228774,2281.2343968424,7898.92900722351,7068.38009315052,26100.0437369514
