Voll,Demand_Segment,Cost_of_Demand_Curtailment_per_MW,Max_Demand_Curtailment,$/MWh,Rep_Periods,Timesteps_per_Rep_Period,Sub_Weights,Time_Index,Demand_MW_z1,Demand_MW_z2,Demand_MW_z3,Demand_MW_z4,Demand_MW_z5,Demand_MW_z6,Demand_MW_z7,Demand_MW_z8,Demand_MW_z9
,,,,,,,,1625,6835.709945,9308.692415,12384.71317,14555.15658,20470.69677,2443.781311,9308.704806,7910.948125,28376.64508
,,,,,,,,1626,6665.854071,9125.259907,12886.20366,14397.9701,20007.71559,2394.99063,9143.971167,7674.69618,27867.94445
,,,,,,,,1627,6434.629351,8748.042403,12829.79572,14059.98114,18983.45956,2275.455129,8724.202968,7274.444649,26698.71287
,,,,,,,,1628,6215.957771,8306.711202,12419.03101,13618.18992,17803.56872,2171.409267,8178.4776,6971.532102,25513.97453
,,,,,,,,1629,6034.898019,7983.112729,11745.88717,13353.57356,16786.90651,2098.808396,7775.862797,6699.240608,24687.2059
,,,,,,,,1630,5950.50375,7801.881306,11054.17603,13272.44556,16133.40024,2045.189934,7494.402512,6599.114615,24368.73243
,,,,,,,,1631,5917.663208,7661.99128,10572.04441,13282.38165,15695.82888,2038.242791,7373.647397,6529.29647,24165.91388
,,,,,,,,1632,5956.762806,7621.01145,10261.82825,13365.3892,15451.00209,2018.035007,7330.413047,6573.316163,24249.11756
,,,,,,,,1633,6016.616852,7766.725672,10085.93791,13550.15392,15545.57971,2078.84584,7484.496113,6699.097287,24645.89684
,,,,,,,,1634,6288.521905,8089.656594,10026.49361,14130.49146,16304.49082,2189.016409,8045.575575,7126.289169,25801.11905
,,,,,,,,1635,6691.118908,8712.437301,10175.27756,14840.15489,17732.97461,2369.941747,8794.709094,7873.830713,27926.37066
,,,,,,,,1636,6888.029432,9184.365818,10800.52172,15221.55182,18460.29973,2467.910786,9112.548718,8227.753248,29271.12325
,,,,,,,,1637,6821.314467,9182.769301,11750.07831,14873.71858,18077.39778,2445.902964,8885.898051,8122.390801,29073.09095
,,,,,,,,1638,6764.318586,9197.443326,12150.69996,14248.23432,17509.62719,2447.345103,8494.816111,7982.725338,28707.06984
,,,,,,,,1639,6735.768916,9221.109312,12127.65583,13773.72636,17062.20451,2442.260292,8215.546601,7985.996004,28417.79687
,,,,,,,,1640,6726.085789,9135.058905,11968.88807,13571.03665,16922.39143,2455.134233,8097.652673,7853.06224,28044.27772
,,,,,,,,1641,6736.285792,9051.682423,11900.28668,13478.65929,16953.66773,2431.191028,8141.057737,7712.881619,27671.62108
,,,,,,,,1642,6607.269756,9064.718255,11854.17695,13420.84975,17004.14549,2436.1587,8045.583426,7694.287333,27384.49309
,,,,,,,,1643,6597.272762,8952.627798,11743.82427,13361.47768,17016.31722,2396.950543,7993.125086,7593.393003,26895.04554
,,,,,,,,1644,6524.410666,8827.647397,11613.36283,13269.99469,17122.24536,2383.993984,8056.06463,7613.91901,26462.83268
,,,,,,,,1645,6608.212206,8824.692786,11476.60095,13440.87265,17718.34928,2389.687624,8321.939611,7693.157379,26292.28969
,,,,,,,,1646,6713.815457,8796.811344,11323.92825,13735.94887,18607.86668,2401.493915,8688.434455,7862.912523,26231.81724
,,,,,,,,1647,6833.397672,8791.951534,11303.46062,14119.88399,19453.31737,2446.474803,9075.140678,7960.226329,26411.05933
,,,,,,,,1648,7027.504535,9067.34022,11354.94012,14840.17685,20534.73431,2473.709116,9574.568442,8254.57345,27249.63498
,,,,,,,,1649,7105.49711,9337.898286,11568.00353,15092.77538,20767.56548,2475.448788,9696.713916,8212.068406,28257.6208
,,,,,,,,1650,6938.973108,9066.650017,12153.9019,14880.63732,20245.43206,2442.253092,9486.097454,7959.020502,27952.53004
,,,,,,,,1651,6674.12046,8700.057246,12129.75915,14469.14907,19191.38943,2305.943512,8960.591659,7472.084289,26857.91546
,,,,,,,,1652,6389.19089,8278.622771,11753.3726,13999.03119,18009.31373,2188.785343,8427.233213,7068.503649,25697.88094
,,,,,,,,1653,6220.858775,7999.74954,11091.58626,13691.29122,16967.33164,2139.536935,7907.432223,6822.367537,24783.03199
,,,,,,,,1654,6101.017651,7762.165017,10404.40394,13512.04197,16254.28417,2094.210367,7600.541365,6667.425174,24281.01924
,,,,,,,,1655,6037.449936,7613.28879,9913.389609,13467.07799,15770.5021,2062.815252,7427.128568,6569.828151,24115.87531
,,,,,,,,1656,6008.818965,7572.99962,9570.817098,13505.50139,15529.47339,2071.313872,7363.796715,6588.571738,24050.25124
,,,,,,,,1657,6089.050955,7647.260532,9399.451903,13741.60027,15549.38438,2080.936375,7525.945958,6707.920266,24326.09537
,,,,,,,,1658,6301.851007,7960.720361,9355.466721,14251.16508,16302.1016,2193.8057,8008.476631,7109.308099,25389.51585
,,,,,,,,1659,6673.337353,8525.889539,9546.136048,15081.29911,17618.47197,2384.138003,8739.241701,7856.90442,27414.78763
,,,,,,,,1660,6838.251573,8930.349616,10187.07319,15335.78329,18322.19966,2452.846659,9061.25531,8105.406429,28432.30394
,,,,,,,,1661,6720.728588,8933.060912,11208.89389,14816.85495,17928.34045,2445.37744,8728.333556,7999.312039,27896.29339
,,,,,,,,1662,6577.491559,8875.731958,11594.4698,14164.7579,17285.62825,2419.704863,8283.932772,7754.755882,26978.94426
,,,,,,,,1663,6408.505952,8785.611458,11583.60625,13767.80298,16738.54396,2422.571379,7923.174354,7542.686173,26270.16685
,,,,,,,,1664,6366.244432,8693.923359,11487.35353,13415.89056,16311.72417,2416.458884,7786.352953,7455.504022,25496.3191
,,,,,,,,1665,6302.228542,8628.823172,11396.19734,13092.18311,16065.26999,2375.530856,7898.625569,7387.972728,24927.3259
,,,,,,,,1666,6229.562073,8672.21661,11342.67799,12833.31552,16171.80918,2353.810633,7742.979127,7357.891191,24395.56814
,,,,,,,,1667,6096.363323,8712.936363,11238.20292,12652.96135,16452.17239,2317.085154,7660.616198,7274.303764,23881.34356
,,,,,,,,1668,6047.698674,8618.778453,11219.48155,12504.99957,16721.42725,2280.019413,7591.996348,7210.85186,23354.50328
,,,,,,,,1669,6024.869818,8632.099604,11095.38453,12431.63647,17087.03886,2283.897284,7716.457428,7210.928029,23056.60144
,,,,,,,,1670,6001.57072,8639.395147,10992.85938,12561.78824,17588.86427,2297.18589,7899.525854,7309.312621,22866.59344
,,,,,,,,1671,6126.459549,8648.099901,11043.76004,12891.82021,18289.56142,2308.923619,8170.794093,7418.241178,23116.91267
,,,,,,,,1672,6387.410528,8900.68442,11147.23214,13504.85403,19507.99448,2362.957866,8694.114887,7731.04931,23913.69406
,,,,,,,,1673,6547.190991,9060.86548,11400.44361,13746.96452,19921.89493,2406.367752,8893.905409,7747.585126,25224.46812
,,,,,,,,1674,6474.698114,8856.373079,12112.64902,13647.59314,19487.25665,2320.293336,8804.511415,7486.221407,25057.47719
,,,,,,,,1675,6242.703196,8476.979758,12149.65411,13319.00862,18488.70192,2210.66009,8406.778607,7061.041325,24007.48054
,,,,,,,,1676,5968.695255,8157.348577,11842.89852,12952.51237,17337.05321,2145.675497,7942.217493,6675.820641,22897.7504
,,,,,,,,1677,5777.683483,7890.539511,11228.42036,12702.22387,16357.57693,2089.878938,7502.110698,6451.940309,22342.14296
,,,,,,,,1678,5770.237935,7775.633365,10592.40571,12596.64238,15728.24631,2018.803482,7209.295753,6306.195869,22061.05823
,,,,,,,,1679,5694.752339,7679.091071,10099.08231,12565.42872,15297.26815,2032.386446,7070.370081,6272.89836,22103.54452
,,,,,,,,1680,5706.765039,7688.152183,9814.602815,12560.45882,15074.59508,2001.839804,7037.97514,6283.35541,22275.24178
,,,,,,,,1681,5826.725181,7839.994704,9626.089971,12791.97245,15216.23947,2069.712752,7200.351458,6419.655732,22894.1287
,,,,,,,,1682,6111.671118,8174.344856,9554.998153,13358.72451,15856.21888,2153.784974,7711.295685,6825.789386,24227.11848
,,,,,,,,1683,6536.940513,8790.680991,9760.202242,14189.29791,17277.57269,2350.832599,8466.420701,7507.678031,26417.93932
,,,,,,,,1684,6782.753744,9223.034208,10334.26677,14630.77106,17979.96404,2440.307893,8767.620928,7866.488999,27762.06399
,,,,,,,,1685,6750.863178,9322.38552,11315.92837,14209.65368,17653.76484,2476.150371,8696.121741,7851.020448,27547.30435
,,,,,,,,1686,6683.528564,9364.700239,11807.05278,13569.52278,17248.02983,2449.53523,8484.237518,7749.928838,27038.08176
,,,,,,,,1687,6570.912707,9258.521178,11926.43771,13170.38977,17104.47118,2477.999467,8208.997904,7632.132404,26527.08833
,,,,,,,,1688,6514.622125,9109.618798,11955.12299,12919.00578,16866.17557,2478.027864,7980.309631,7544.630087,25664.57547
,,,,,,,,1689,6355.723372,8971.246722,11846.46286,12717.10463,16712.98098,2440.146274,7791.620365,7493.813531,25159.34496
,,,,,,,,1690,6246.589577,8903.268603,11745.65005,12545.65814,16591.55175,2435.000058,7662.912857,7404.023414,24518.42118
,,,,,,,,1691,6100.175559,8678.415743,11646.72668,12416.12664,16467.5992,2353.919837,7582.502409,7255.426254,23742.84852
,,,,,,,,1692,5978.375233,8476.545346,11550.50346,12321.85832,16512.08475,2303.409223,7527.615579,7129.972664,23023.16241
,,,,,,,,1693,5955.556872,8304.205637,11432.11741,12308.15691,16865.14191,2276.514164,7658.558782,7142.47297,22723.80409
,,,,,,,,1694,5974.432152,8230.130944,11402.1915,12444.49448,17430.6682,2248.682979,7918.529932,7144.574514,22638.21054
,,,,,,,,1695,6071.944248,8288.817577,11453.85633,12817.29977,18171.76925,2256.466385,8249.0237,7216.166438,22776.81492
,,,,,,,,1696,6383.990657,8555.011434,11613.35727,13450.10425,19400.0144,2322.068381,8785.254025,7552.210681,23608.63384
,,,,,,,,1697,6541.358802,8876.873636,11830.60333,13751.26676,19822.95753,2343.455174,9028.589136,7617.839546,24691.44228
,,,,,,,,1698,6500.56513,8748.926377,12374.64025,13740.07767,19545.99076,2289.32389,8898.498565,7466.971787,24681.19138
,,,,,,,,1699,6312.552213,8445.628553,12276.19225,13571.85476,18814.21583,2184.969002,8637.376431,7200.043382,23923.31323
,,,,,,,,1700,6091.984203,8043.068627,11902.2142,13319.96936,17841.41105,2100.19946,8255.200669,6819.45802,23058.78962
,,,,,,,,1701,5933.752658,7741.606525,11270.2818,13101.56071,16881.81323,2036.498703,7875.365407,6548.510468,22407.67608
,,,,,,,,1702,5836.111653,7599.987435,10486.29768,12978.2261,16007.25525,1991.301281,7569.922904,6408.315252,21935.37133
,,,,,,,,1703,5826.265682,7490.580774,10095.52359,12966.73386,15635.62174,1975.029588,7421.471708,6349.853387,21749.11091
,,,,,,,,1704,5831.774597,7415.633128,9761.432144,13091.13372,15416.27873,1958.004413,7347.5218,6342.344382,21665.23103
,,,,,,,,1705,5900.38992,7434.722319,9512.015536,13201.1076,15323.82144,1985.200906,7356.072336,6401.827999,21746.49606
,,,,,,,,1706,5946.608614,7575.551729,9458.372212,13450.96936,15532.66311,2016.973611,7494.762539,6572.467721,22253.31058
,,,,,,,,1707,6153.902343,7761.920955,9441.876273,13797.36839,16074.09212,2095.744807,7738.27629,6897.677961,22814.85466
,,,,,,,,1708,6315.828319,8019.278026,9681.631489,14085.28399,16404.47339,2170.7662,7982.890692,7168.37556,23713.15431
,,,,,,,,1709,6402.030606,8189.230893,10034.57549,14093.54786,16435.5818,2218.379276,8110.552221,7253.17926,24277.63359
,,,,,,,,1710,6412.206753,8321.44675,10288.0476,13683.92779,16110.43365,2240.241985,7861.426904,7194.220085,24747.37172
,,,,,,,,1711,6408.843189,8332.889362,10583.50183,13456.54895,15795.05449,2224.425897,7756.884098,7066.672061,24936.16963
,,,,,,,,1712,6348.368613,8281.567412,10744.68203,13263.57513,15394.90564,2192.735448,7887.408655,6868.057668,24503.65841
,,,,,,,,1713,6242.170943,8136.411384,10725.07836,13105.82695,15242.72663,2142.843106,7826.838532,6684.678298,23834.55107
,,,,,,,,1714,6169.61807,7859.861234,10652.20841,12862.34088,15077.50978,2091.937001,7757.306494,6534.7317,23246.94997
,,,,,,,,1715,6127.462097,7629.107661,10489.06606,12736.93837,15215.8486,2058.548752,7727.234334,6415.64017,22475.71679
,,,,,,,,1716,6047.639382,7471.463423,10187.18144,12623.46809,15645.54961,2023.412985,7807.770887,6355.06581,21889.48983
,,,,,,,,1717,5986.947121,7383.204939,10080.44706,12516.72062,15838.74101,2010.349265,7788.530996,6283.000284,21668.15842
,,,,,,,,1718,5947.780152,7382.446387,9878.850711,12567.72465,16210.4579,1988.951347,7883.044449,6278.38269,21648.6053
,,,,,,,,1719,5935.709838,7398.97423,9879.348886,12678.77398,16489.67225,1993.190274,7858.922444,6285.100726,21742.4537
,,,,,,,,1720,6073.713038,7639.291204,9829.530899,13122.17273,17397.1694,2051.594104,8182.426824,6571.65925,22307.99586
,,,,,,,,1721,6168.912957,7992.791089,10055.21209,13338.44649,17730.98054,2091.8156,8363.264766,6676.947128,22913.65019
,,,,,,,,1722,6038.982676,7973.075,10645.84034,13320.97517,17555.50094,2074.410111,8293.563256,6582.208149,22551.10097
,,,,,,,,1723,5954.716493,7771.596282,10757.61782,13107.90826,17046.74011,2008.439896,8093.399576,6379.95456,21819.00322
,,,,,,,,1724,5818.798315,7493.184527,10647.64121,12839.88378,16366.85215,1946.406167,7829.00641,6124.881288,20901.92149
,,,,,,,,1725,5698.7507,7284.654843,10304.5195,12557.57864,15731.39101,1882.000733,7549.971697,5904.349531,20222.2994
,,,,,,,,1726,5592.641997,7123.668236,9926.068131,12398.79213,15232.09256,1856.64359,7328.066175,5824.446923,19824.15706
,,,,,,,,1727,5578.056161,7072.342753,9546.579679,12257.72482,14914.98166,1846.848911,7135.978283,5783.917181,19665.78623
,,,,,,,,1728,5606.872033,6998.188652,9310.818612,12175.29172,14704.01833,1849.099167,7061.980953,5806.774826,19727.85126
,,,,,,,,1729,5641.735906,6976.873752,9111.730011,12165.07136,14597.79643,1853.617218,7006.368675,5877.059085,19912.14147
,,,,,,,,1730,5746.505769,7094.149272,9040.159222,12280.90976,14707.95968,1895.055648,7108.892858,6037.938941,20356.26961
,,,,,,,,1731,5917.088358,7238.915994,8938.585162,12548.67641,15045.47915,1945.75267,7334.627277,6287.406806,21019.78664
,,,,,,,,1732,6061.101182,7393.686703,9089.694625,12830.55954,15255.84948,2012.751599,7471.635503,6535.375459,21915.65884
,,,,,,,,1733,6022.71229,7496.535038,9293.204107,12951.85068,15274.94493,2071.314421,7470.530933,6654.278245,22561.61517
,,,,,,,,1734,5884.894228,7511.574935,9298.555025,12798.90569,15075.33485,2063.345875,7264.162282,6667.247787,22556.43478
,,,,,,,,1735,5785.501385,7410.525692,9399.404378,12479.31322,14827.61664,2048.864493,7043.703631,6576.105176,21819.45551
,,,,,,,,1736,5614.27093,7391.294191,9428.677026,12189.32174,14564.99056,2006.298102,6833.461615,6471.50717,21217.51832
,,,,,,,,1737,5473.444237,7315.711924,9414.579025,12058.7136,14438.28494,1967.344836,6705.375447,6332.022639,20805.86811
,,,,,,,,1738,5340.103068,7179.555344,9381.139004,11815.7463,14227.49117,1953.069785,6557.484305,6143.446466,20272.78332
,,,,,,,,1739,5206.296801,7022.48234,9317.672143,11717.96321,14054.54026,1918.627821,6483.408846,5992.979623,19747.73166
,,,,,,,,1740,5162.425525,6985.012003,9246.967294,11643.17552,14260.183,1902.476712,6525.48583,5923.707895,19434.14042
,,,,,,,,1741,5164.781291,6910.370477,9226.247369,11658.25617,14586.83164,1911.848678,6599.128721,5920.588538,19343.09184
,,,,,,,,1742,5222.328221,6971.597,9215.348535,11845.12225,15307.55439,1916.158744,6835.727269,6006.676116,19529.31725
,,,,,,,,1743,5287.811323,7075.690062,9265.927974,12111.57948,16016.74343,1944.846532,7095.945987,6118.254624,19775.07285
,,,,,,,,1744,5573.090203,7377.224287,9377.422184,12656.1242,17245.17382,2037.960719,7620.909639,6537.707498,20652.13607
,,,,,,,,1745,5777.122929,7776.429674,9601.342112,12956.84828,17784.61883,2108.187756,7879.20112,6732.767439,22104.18897
,,,,,,,,1746,5704.724153,7645.795483,10239.0852,12856.79201,17457.73979,2059.18237,7828.873938,6606.737202,21902.64186
,,,,,,,,1747,5562.965216,7447.898671,10310.41448,12574.32504,16719.15152,2006.849986,7531.408177,6298.812809,21135.2839
,,,,,,,,1748,5390.075129,7205.713704,10107.18873,12267.07013,15929.38961,1937.980891,7142.029848,6072.862357,20365.34776
,,,,,,,,1749,5358.579255,6998.33385,9764.998741,12079.99727,15279.00174,1899.630233,6896.437167,5873.422827,19919.55529
,,,,,,,,1750,5332.182762,6923.41599,9493.876221,12062.86099,15040.07022,1868.838021,6761.459227,5864.264924,19776.80391
,,,,,,,,1751,5375.434359,6877.550045,9114.057793,12103.86969,14699.11391,1861.649902,6650.694499,5896.612757,19872.41222
,,,,,,,,1752,5386.8133,6900.678713,8876.515441,12174.60262,14533.31405,1899.199939,6646.756886,5971.069933,20203.06632
,,,,,,,,1753,5599.470043,7113.245972,8738.764243,12391.62838,14707.28024,1950.995949,6862.011577,6165.967226,20684.23559
,,,,,,,,1754,5876.1303,7531.067872,8702.418857,12993.98074,15554.7921,2078.0393,7410.120408,6663.678718,22071.92825
,,,,,,,,1755,6320.824176,8196.948626,8955.984381,13788.44841,17020.15105,2274.0341,8176.304613,7445.773623,24291.78019
,,,,,,,,1756,6575.587525,8699.695824,9658.244282,14061.98329,17709.14978,2380.729856,8472.096078,7763.715744,25645.81627
,,,,,,,,1757,6473.423283,8690.980269,10754.37207,13771.55789,17282.65329,2391.833591,8177.886503,7667.762774,25549.94149
,,,,,,,,1758,6256.333663,8592.000225,11249.73529,13389.40201,16614.17669,2364.122942,7701.52013,7458.78281,25074.59987
,,,,,,,,1759,6028.332667,8550.017304,11313.89881,13153.44323,16080.20438,2346.96709,7334.785719,7331.352121,24492.9486
,,,,,,,,1760,5887.786175,8457.670934,11214.09319,12974.94581,15673.91662,2331.95448,7211.866047,7185.911109,23754.5677
,,,,,,,,1761,5762.768046,8374.576433,11220.12297,12740.4503,15419.6139,2279.355556,7145.862014,7047.536262,23314.08691
,,,,,,,,1762,5665.896056,8283.146356,11188.22853,12470.76013,15340.33927,2260.236276,7049.589748,6919.322459,22754.71841
,,,,,,,,1763,5480.504708,8219.634547,11148.69081,12218.75691,15291.54306,2197.109228,7032.569694,6766.166476,22380.6269
,,,,,,,,1764,5434.519604,8082.065079,11141.17411,12257.96348,15452.58522,2140.537752,7007.426037,6661.049561,21968.35322
,,,,,,,,1765,5408.763351,8013.483472,11073.8793,12335.64967,15893.67525,2120.247753,7153.296001,6643.885882,21894.14288
,,,,,,,,1766,5379.862155,8045.116923,11047.97492,12546.10104,16699.21965,2105.085159,7372.107304,6719.582139,22029.26971
,,,,,,,,1767,5519.359712,8185.991152,11128.56012,12823.23406,17480.07007,2113.666188,7632.666541,6854.41769,22563.739
,,,,,,,,1768,5775.60635,8533.05797,11277.27347,13305.18379,18807.02378,2215.965927,8120.810777,7240.026259,23314.33163
,,,,,,,,1769,6026.081221,8899.003337,11507.45875,13473.77137,19303.52039,2260.205447,8332.708317,7354.734007,24163.53514
,,,,,,,,1770,5890.29731,8768.215322,12150.98334,13202.74795,18881.09472,2216.294757,8174.74133,7159.92513,23677.67862
,,,,,,,,1771,5672.701213,8366.057844,12147.28888,12772.72959,17898.02518,2119.185161,7755.016904,6832.746981,22582.01983
,,,,,,,,1772,5469.570834,8004.49169,11792.94063,12327.28156,16794.58747,2020.533254,7264.766225,6480.262552,21443.60165
,,,,,,,,1773,5295.619667,7750.808022,11098.74454,11994.67902,15849.04714,1963.853709,6846.964757,6263.475926,20679.86948
,,,,,,,,1774,5179.631954,7577.408208,10425.58233,11797.82567,15236.03892,1944.982951,6593.231329,6172.294744,20411.96721
,,,,,,,,1775,5196.557969,7462.642014,9973.637934,11711.34892,14802.16959,1924.574929,6430.72725,6134.625412,20189.62875
,,,,,,,,1776,5229.864131,7478.579243,9670.63253,11720.70266,14610.8954,1937.785479,6380.428041,6192.517072,20314.68387
,,,,,,,,1777,5305.73086,7592.273511,9492.721307,11933.59466,14722.51492,1984.584122,6496.992668,6377.153944,20758.21363
,,,,,,,,1778,5543.065018,7970.513444,9420.410509,12442.83706,15463.27851,2104.127866,7004.392154,6835.464252,22034.65988
,,,,,,,,1779,5999.665472,8571.362598,9654.478811,13204.02616,16916.89949,2300.119998,7786.095885,7596.008876,24343.57615
,,,,,,,,1780,6274.28442,8998.585879,10305.40532,13674.96714,17837.52627,2408.675095,8240.492377,7941.978263,25713.52607
,,,,,,,,1781,6333.368407,8985.081429,11285.39865,13695.13268,17967.57752,2402.773556,8346.495596,7933.171808,25747.84986
,,,,,,,,1782,6413.498391,8937.941854,11628.30476,13732.41459,18065.3556,2419.329616,8444.080814,7947.983088,25888.64015
,,,,,,,,1783,6504.080701,8905.542437,11763.43699,13801.47669,18223.80479,2417.185427,8549.767214,7982.245624,25960.54563
,,,,,,,,1784,6561.587229,8839.775525,11747.27139,13833.51814,18413.70772,2429.949995,8700.627912,7971.467902,25711.36306
