Resource,Zone,Model,New_Build,Can_Retire,Existing_Cap_MW,Max_Cap_MW,Min_Cap_MW,Inv_Cost_per_MWyr,Fixed_OM_Cost_per_MWyr,Var_OM_Cost_per_MWh,Heat_Rate_MMBTU_per_MWh,Fuel,Cap_Size,Start_Cost_per_MW,Start_Fuel_MMBTU_per_MW,Up_Time,Down_Time,Ramp_Up_Percentage,Ramp_Dn_Percentage,Min_Power,Reg_Max,Rsv_Max,Reg_Cost,Rsv_Cost,region,cluster
55067_G_GEN6,3,1,1,0,2,-1,0,65400,16291,4.5,12.283,Distillate Fuel Oil,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_COMD,1
55074_G_GEN1,6,1,1,0,3,-1,0,65400,16291,4.5,13.5,Landfill Gas,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_PENE,1
55074_G_GEN2,6,1,1,0,3,-1,0,65400,16291,4.5,13.5,Landfill Gas,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_PENE,1
55109_G_T4,3,1,1,0,104.9,-1,0,65400,16291,4.5,12.09,Natural Gas,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_COMD,1
55109_G_TG1,3,1,1,0,101.4,-1,0,65400,16291,4.5,12.087,Natural Gas,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_COMD,1
55109_G_TG2,3,1,1,0,103.6,-1,0,65400,16291,4.5,12.087,Natural Gas,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_COMD,1
55109_G_TG3,3,1,1,0,28.7,-1,0,65400,16291,4.5,12.084,Natural Gas,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_COMD,1
55110_G_CT1,9,1,1,0,71,-1,0,65400,16291,4.5,13.489,Natural Gas,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_West,1
55110_G_CT2,9,1,1,0,71,-1,0,65400,16291,4.5,13.489,Natural Gas,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_West,1
55110_G_CT3,9,1,1,0,69,-1,0,65400,16291,4.5,13.488,Natural Gas,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_West,1
55110_G_CT4,9,1,1,0,70,-1,0,65400,16291,4.5,13.488,Natural Gas,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_West,1
55110_G_CT5,9,1,1,0,70,-1,0,65400,16291,4.5,13.488,Natural Gas,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_West,1
55110_G_CT6,9,1,1,0,72,-1,0,65400,16291,4.5,13.489,Natural Gas,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_West,1
55110_G_CT7,9,1,1,0,73,-1,0,65400,16291,4.5,13.489,Natural Gas,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_West,1
55110_G_CT8,9,1,1,0,70,-1,0,65400,16291,4.5,13.488,Natural Gas,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_West,1
55131_G_CTG1,3,1,1,0,160,-1,0,65400,16291,4.5,7.532,Natural Gas,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_COMD,1
55131_G_CTG2,3,1,1,0,160,-1,0,65400,16291,4.5,7.532,Natural Gas,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_COMD,1
55131_G_CTG3,3,1,1,0,160,-1,0,65400,16291,4.5,7.532,Natural Gas,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_COMD,1
55131_G_CTG4,3,1,1,0,160,-1,0,65400,16291,4.5,7.532,Natural Gas,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_COMD,1
55131_G_STG1,3,1,1,0,125,-1,0,65400,16291,4.5,7.532,Natural Gas,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_COMD,1
55131_G_STG2,3,1,1,0,125,-1,0,65400,16291,4.5,7.532,Natural Gas,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_COMD,1
55131_G_STG3,3,1,1,0,125,-1,0,65400,16291,4.5,7.532,Natural Gas,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_COMD,1
55131_G_STG4,3,1,1,0,125,-1,0,65400,16291,4.5,7.532,Natural Gas,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_COMD,1
55156_G_UNT1,4,1,1,0,0.9,-1,0,65400,16291,4.5,13.5,Landfill Gas,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_Dom,1
55156_G_UNT2,4,1,1,0,0.9,-1,0,65400,16291,4.5,13.5,Landfill Gas,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_Dom,1
55156_G_UNT3,4,1,1,0,1.6,-1,0,65400,16291,4.5,13.5,Landfill Gas,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_Dom,1
55156_G_UNT4,4,1,1,0,1.6,-1,0,65400,16291,4.5,13.5,Landfill Gas,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_Dom,1
55156_G_UNT5,4,1,1,0,1.6,-1,0,65400,16291,4.5,13.5,Landfill Gas,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_Dom,1
55164_G_CT1,9,1,1,0,167,-1,0,65400,16291,4.5,11.093,Natural Gas,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_West,1
55164_G_CT2,9,1,1,0,167,-1,0,65400,16291,4.5,11.093,Natural Gas,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_West,1
55164_G_CT3,9,1,1,0,167,-1,0,65400,16291,4.5,11.093,Natural Gas,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_West,1
55183_G_CT1,3,1,1,0,168,-1,0,65400,16291,4.5,7.332,Natural Gas,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_COMD,1
55183_G_CT2,3,1,1,0,168,-1,0,65400,16291,4.5,7.332,Natural Gas,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_COMD,1
55183_G_ST1,3,1,1,0,125,-1,0,65400,16291,4.5,7.332,Natural Gas,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_COMD,1
55183_G_ST2,3,1,1,0,125,-1,0,65400,16291,4.5,7.332,Natural Gas,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_COMD,1
55188_G_PT11,3,1,1,0,165,-1,0,65400,16291,4.5,7.335,Natural Gas,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_COMD,1
55188_G_PT21,3,1,1,0,165,-1,0,65400,16291,4.5,7.335,Natural Gas,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_COMD,1
55188_G_PT31,3,1,1,0,191.2,-1,0,65400,16291,4.5,7.335,Natural Gas,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_COMD,1
55193_G_CTG1,8,1,1,0,184.4,-1,0,65400,16291,4.5,7.333,Natural Gas,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_WMAC,1
55193_G_CTG2,8,1,1,0,181.9,-1,0,65400,16291,4.5,7.333,Natural Gas,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_WMAC,1
55193_G_STG,8,1,1,0,186.5,-1,0,65400,16291,4.5,7.333,Natural Gas,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_WMAC,1
55196_G_UNT1,1,1,1,0,44,-1,0,65400,16291,4.5,10.745,Natural Gas,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_AP,1
55196_G_UNT2,1,1,1,0,44,-1,0,65400,16291,4.5,10.745,Natural Gas,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_AP,1
55198_G_GTG1,9,1,1,0,165,-1,0,65400,16291,4.5,11.408,Natural Gas,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_West,1
55198_G_GTG2,9,1,1,0,165,-1,0,65400,16291,4.5,11.408,Natural Gas,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_West,1
55198_G_GTG3,9,1,1,0,165,-1,0,65400,16291,4.5,11.408,Natural Gas,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_West,1
55198_G_GTG4,9,1,1,0,165,-1,0,65400,16291,4.5,11.408,Natural Gas,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_West,1
55198_G_GTG5,9,1,1,0,165,-1,0,65400,16291,4.5,11.408,Natural Gas,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_West,1
55199_G_GT1,3,1,1,0,150,-1,0,65400,16291,4.5,11.361,Natural Gas,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_COMD,1
55199_G_GT2,3,1,1,0,150,-1,0,65400,16291,4.5,11.361,Natural Gas,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_COMD,1
55199_G_GT3,3,1,1,0,150,-1,0,65400,16291,4.5,11.361,Natural Gas,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_COMD,1
55199_G_GT4,3,1,1,0,150,-1,0,65400,16291,4.5,11.361,Natural Gas,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_COMD,1
55199_G_GT5,3,1,1,0,150,-1,0,65400,16291,4.5,11.361,Natural Gas,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_COMD,1
55199_G_GT6,3,1,1,0,150,-1,0,65400,16291,4.5,11.361,Natural Gas,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_COMD,1
55199_G_GT7,3,1,1,0,150,-1,0,65400,16291,4.5,11.361,Natural Gas,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_COMD,1
55199_G_GT8,3,1,1,0,150,-1,0,65400,16291,4.5,11.361,Natural Gas,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_COMD,1
55199_G_GT9,3,1,1,0,150,-1,0,65400,16291,4.5,11.361,Natural Gas,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_COMD,1
55216_G_STG1,3,1,1,0,62,-1,0,65400,16291,4.5,7.083,Natural Gas,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_COMD,1
55216_G_UNT1,3,1,1,0,44,-1,0,65400,16291,4.5,7.083,Natural Gas,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_COMD,1
55216_G_UNT2,3,1,1,0,44,-1,0,65400,16291,4.5,7.083,Natural Gas,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_COMD,1
55216_G_UNT3,3,1,1,0,44,-1,0,65400,16291,4.5,7.083,Natural Gas,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_COMD,1
55222_G_CTG1,3,1,1,0,77.5,-1,0,65400,16291,4.5,12.857,Natural Gas,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_COMD,1
55222_G_CTG2,3,1,1,0,77.8,-1,0,65400,16291,4.5,12.857,Natural Gas,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_COMD,1
55222_G_CTG3,3,1,1,0,78,-1,0,65400,16291,4.5,12.857,Natural Gas,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_COMD,1
55222_G_CTG4,3,1,1,0,78,-1,0,65400,16291,4.5,12.857,Natural Gas,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_COMD,1
55222_G_CTG5,3,1,1,0,77.5,-1,0,65400,16291,4.5,12.857,Natural Gas,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_COMD,1
55222_G_CTG6,3,1,1,0,77.3,-1,0,65400,16291,4.5,12.857,Natural Gas,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_COMD,1
55222_G_CTG7,3,1,1,0,78.2,-1,0,65400,16291,4.5,12.857,Natural Gas,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_COMD,1
55222_G_CTG8,3,1,1,0,78.6,-1,0,65400,16291,4.5,12.857,Natural Gas,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_COMD,1
55228_G_GT1,9,1,1,0,49,-1,0,65400,16291,4.5,10.745,Natural Gas,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_West,1
55228_G_GT2,9,1,1,0,49,-1,0,65400,16291,4.5,10.745,Natural Gas,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_West,1
55228_G_GT3,9,1,1,0,49,-1,0,65400,16291,4.5,10.745,Natural Gas,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_West,1
55228_G_GT4,9,1,1,0,49,-1,0,65400,16291,4.5,10.745,Natural Gas,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_West,1
55231_G_GTG1,5,1,1,0,169.1,-1,0,65400,16291,4.5,7.241,Natural Gas,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_EMAC,1
55231_G_GTG2,5,1,1,0,169.1,-1,0,65400,16291,4.5,7.241,Natural Gas,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_EMAC,1
55231_G_STG,5,1,1,0,223.8,-1,0,65400,16291,4.5,7.241,Natural Gas,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_EMAC,1
55233_G_GT01,6,1,1,0,53.5,-1,0,65400,16291,4.5,11.407,Natural Gas,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_PENE,1
55233_G_GT02,6,1,1,0,53.5,-1,0,65400,16291,4.5,11.407,Natural Gas,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_PENE,1
55233_G_GT03,6,1,1,0,53.5,-1,0,65400,16291,4.5,11.407,Natural Gas,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_PENE,1
55233_G_GT04,6,1,1,0,53.5,-1,0,65400,16291,4.5,11.407,Natural Gas,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_PENE,1
55233_G_GT05,6,1,1,0,53.5,-1,0,65400,16291,4.5,11.407,Natural Gas,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_PENE,1
55236_G_CT1,3,1,1,0,84.9,-1,0,65400,16291,4.5,12.699,Natural Gas,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_COMD,1
55236_G_CT2,3,1,1,0,84.9,-1,0,65400,16291,4.5,12.699,Natural Gas,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_COMD,1
55236_G_CT3,3,1,1,0,84.9,-1,0,65400,16291,4.5,12.699,Natural Gas,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_COMD,1
55236_G_CT4,3,1,1,0,84.1,-1,0,65400,16291,4.5,12.698,Natural Gas,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_COMD,1
55236_G_CT5,3,1,1,0,85.1,-1,0,65400,16291,4.5,12.699,Natural Gas,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_COMD,1
55236_G_CT6,3,1,1,0,85.1,-1,0,65400,16291,4.5,12.699,Natural Gas,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_COMD,1
55236_G_CT7,3,1,1,0,83.9,-1,0,65400,16291,4.5,12.698,Natural Gas,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_COMD,1
55236_G_CT8,3,1,1,0,83.9,-1,0,65400,16291,4.5,12.698,Natural Gas,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_COMD,1
55238_G_0001,3,1,1,0,184.3,-1,0,65400,16291,4.5,10.984,Natural Gas,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_COMD,1
55238_G_0002,3,1,1,0,181.6,-1,0,65400,16291,4.5,10.985,Natural Gas,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_COMD,1
55239_G_0001,5,1,1,0,167.3,-1,0,65400,16291,4.5,7.203,Natural Gas,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_EMAC,1
55239_G_0002,5,1,1,0,167.3,-1,0,65400,16291,4.5,7.203,Natural Gas,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_EMAC,1
55239_G_0003,5,1,1,0,167.3,-1,0,65400,16291,4.5,7.203,Natural Gas,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_EMAC,1
55239_G_0004,5,1,1,0,274,-1,0,65400,16291,4.5,7.203,Natural Gas,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_EMAC,1
55247_G_GT1,9,1,1,0,80,-1,0,65400,16291,4.5,16.296,Natural Gas,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_West,1
55247_G_GT2,9,1,1,0,80,-1,0,65400,16291,4.5,16.297,Natural Gas,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_West,1
55247_G_GT3,9,1,1,0,80,-1,0,65400,16291,4.5,16.297,Natural Gas,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_West,1
55247_G_GT4,9,1,1,0,80,-1,0,65400,16291,4.5,16.297,Natural Gas,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_West,1
55247_G_GT5,9,1,1,0,80,-1,0,65400,16291,4.5,16.297,Natural Gas,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_West,1
55247_G_GT6,9,1,1,0,80,-1,0,65400,16291,4.5,16.297,Natural Gas,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_West,1
55250_G_UPG1,3,1,1,0,50,-1,0,65400,16291,4.5,11.823,Natural Gas,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_COMD,1
55250_G_UPG2,3,1,1,0,50,-1,0,65400,16291,4.5,11.824,Natural Gas,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_COMD,1
55250_G_UPG3,3,1,1,0,50,-1,0,65400,16291,4.5,11.824,Natural Gas,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_COMD,1
55250_G_UPG4,3,1,1,0,50,-1,0,65400,16291,4.5,11.824,Natural Gas,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_COMD,1
55250_G_UPG5,3,1,1,0,50,-1,0,65400,16291,4.5,11.824,Natural Gas,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_COMD,1
55250_G_UPG6,3,1,1,0,50,-1,0,65400,16291,4.5,11.824,Natural Gas,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_COMD,1
55253_G_GT1,3,1,1,0,75,-1,0,65400,16291,4.5,13.065,Natural Gas,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_COMD,1
55253_G_GT2,3,1,1,0,75,-1,0,65400,16291,4.5,13.065,Natural Gas,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_COMD,1
55253_G_GT3,3,1,1,0,75,-1,0,65400,16291,4.5,13.065,Natural Gas,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_COMD,1
55253_G_GT4,3,1,1,0,75,-1,0,65400,16291,4.5,13.065,Natural Gas,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_COMD,1
55262_G_CT1,2,1,1,0,26,-1,0,65400,16291,4.5,15.09,Natural Gas,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_ATSI,1
55262_G_CT2,2,1,1,0,12,-1,0,65400,16291,4.5,15.088,Natural Gas,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_ATSI,1
55263_G_CT1,2,1,1,0,26,-1,0,65400,16291,4.5,15.421,Natural Gas,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_ATSI,1
55263_G_CT2,2,1,1,0,12,-1,0,65400,16291,4.5,15.42,Natural Gas,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_ATSI,1
55264_G_CT1,2,1,1,0,26,-1,0,65400,16291,4.5,16.43,Natural Gas,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_ATSI,1
55264_G_CT2,2,1,1,0,12,-1,0,65400,16291,4.5,16.431,Natural Gas,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_ATSI,1
55276_G_01,9,1,1,0,75,-1,0,65400,16291,4.5,12.011,Natural Gas,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_West,1
55276_G_02,9,1,1,0,75,-1,0,65400,16291,4.5,12.011,Natural Gas,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_West,1
55276_G_03,9,1,1,0,75,-1,0,65400,16291,4.5,12.011,Natural Gas,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_West,1
55276_G_04,9,1,1,0,75,-1,0,65400,16291,4.5,12.011,Natural Gas,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_West,1
55276_G_05,9,1,1,0,75,-1,0,65400,16291,4.5,12.011,Natural Gas,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_West,1
55276_G_06,9,1,1,0,75,-1,0,65400,16291,4.5,12.011,Natural Gas,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_West,1
55279_G_CTG1,3,1,1,0,171.4,-1,0,65400,16291,4.5,10.796,Natural Gas,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_COMD,1
55279_G_CTG10,3,1,1,0,49.8,-1,0,65400,16291,4.5,10.766,Natural Gas,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_COMD,1
55279_G_CTG2,3,1,1,0,168.3,-1,0,65400,16291,4.5,10.796,Natural Gas,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_COMD,1
55279_G_CTG3,3,1,1,0,165,-1,0,65400,16291,4.5,10.798,Natural Gas,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_COMD,1
55279_G_CTG4,3,1,1,0,164.3,-1,0,65400,16291,4.5,10.798,Natural Gas,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_COMD,1
55279_G_CTG5,3,1,1,0,48,-1,0,65400,16291,4.5,10.801,Natural Gas,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_COMD,1
55279_G_CTG6,3,1,1,0,49.6,-1,0,65400,16291,4.5,10.797,Natural Gas,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_COMD,1
55279_G_CTG7,3,1,1,0,50.1,-1,0,65400,16291,4.5,10.799,Natural Gas,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_COMD,1
55279_G_CTG8,3,1,1,0,50.2,-1,0,65400,16291,4.5,10.801,Natural Gas,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_COMD,1
55279_G_CTG9,3,1,1,0,50.7,-1,0,65400,16291,4.5,10.763,Natural Gas,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_COMD,1
55281_G_GT05,3,1,1,0,37,-1,0,65400,16291,4.5,12.452,Natural Gas,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_COMD,1
55281_G_GT06,3,1,1,0,37,-1,0,65400,16291,4.5,12.454,Natural Gas,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_COMD,1
55281_G_GT07,3,1,1,0,37,-1,0,65400,16291,4.5,12.454,Natural Gas,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_COMD,1
55281_G_GT08,3,1,1,0,37,-1,0,65400,16291,4.5,12.454,Natural Gas,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_COMD,1
55281_G_GT09,3,1,1,0,37,-1,0,65400,16291,4.5,12.454,Natural Gas,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_COMD,1
55281_G_GT10,3,1,1,0,37,-1,0,65400,16291,4.5,12.454,Natural Gas,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_COMD,1
55281_G_GT11,3,1,1,0,37,-1,0,65400,16291,4.5,12.454,Natural Gas,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_COMD,1
55281_G_GT12,3,1,1,0,37,-1,0,65400,16291,4.5,12.454,Natural Gas,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_COMD,1
55284_G_BSG1,9,1,1,0,50,-1,0,65400,16291,4.5,11.141,Natural Gas,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_West,1
55284_G_BSG2,9,1,1,0,50,-1,0,65400,16291,4.5,11.141,Natural Gas,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_West,1
55284_G_BSG3,9,1,1,0,50,-1,0,65400,16291,4.5,11.141,Natural Gas,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_West,1
55284_G_BSG4,9,1,1,0,50,-1,0,65400,16291,4.5,11.141,Natural Gas,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_West,1
55284_G_BSG5,9,1,1,0,50,-1,0,65400,16291,4.5,11.141,Natural Gas,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_West,1
55284_G_BSG6,9,1,1,0,50,-1,0,65400,16291,4.5,11.141,Natural Gas,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_West,1
55285_G_WHG1,9,1,1,0,50,-1,0,65400,16291,4.5,11.12,Natural Gas,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_West,1
55285_G_WHG2,9,1,1,0,50,-1,0,65400,16291,4.5,11.12,Natural Gas,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_West,1
55285_G_WHG3,9,1,1,0,50,-1,0,65400,16291,4.5,11.12,Natural Gas,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_West,1
55285_G_WHG4,9,1,1,0,50,-1,0,65400,16291,4.5,11.12,Natural Gas,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_West,1
55285_G_WHG5,9,1,1,0,50,-1,0,65400,16291,4.5,11.12,Natural Gas,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_West,1
55296_G_CT11,3,1,1,0,162,-1,0,65400,16291,4.5,10.745,Natural Gas,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_COMD,1
